Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Duhau, Emilio",15767284600,La megaciudad en el siglo XXI. De la modernidad inconclusa a la crisis del espacio público,"Duhau, E.",1.0,15767284600,2021.0,2021-01-01,Papeles de Poblacion,7,30,131-161,-,ISSN-14057425,5700161162.0,Journal,Universidad Autonoma del Estado de Mexico,Spanish,0.38,72,0.4,76,0.155,78,1.56,32.0,5.0,0.12,8.45,51.0,73.0,0.0,0.0,"Duhau, E. (2021).La megaciudad en el siglo XXI. De la modernidad inconclusa a la crisis del espacio público. Papeles de Poblacion,7(30) 131-161",https://www.scopus.com/record/display.url?eid=2-s2.0-58149464084&origin=resultslist,-,Article,,2-s2.0-58149464084,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,15767284600,15767284600,Mexico,1.0,3317,Demography,3,Social Sciences & Management,425| 342,Geography| Sociology,40,Social Sciences,44,Human Society,4403,Demography,SDG 11,Financialization and Land Rights in Urban Development,1402,35.579,Urban Segregation and Social Dynamics in Chile,6514,82.55,Defensible,Personal,1.0
