Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Molina, F. Montoya",58146917400,Three-body harmonic molecule,"Olivares-Pilón, H.| Escobar-Ruiz, A.M.| Molina, F.M.",3.0,35746948100| 55616512600| 58146917400,2023.0,2023-04-14,"Journal of Physics B: Atomic, Molecular and Optical Physics",56,7,-,075002,ISSN-09534075,28565.0,Journal,Institute of Physics,English,0.62,53,3.6,48,0.53,37,1.33,20.0,2.0,0.2,9.87,56.0,66.0,0.0,0.0,"Olivares-Pilón, H., Escobar-Ruiz, A.M., Molina, F.M. (2023).Three-body harmonic molecule. Journal of Physics B: Atomic, Molecular and Optical Physics,56(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85150387250&origin=resultslist,10.1088/1361-6455/acbdf0,Article,Hybrid gold,2-s2.0-85150387250,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,35746948100,58146917400,55616512600,-,Mexico,1.0,3104| 3107,"Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5108| 5106| 5102,"Quantum physics| Nuclear and plasma physics| Atomic, molecular and optical physics",-,Quantum Chemistry and Molecular Dynamics in Energy Systems,400,34.729,Vibrational Energy Calculations in Quantum Systems,11346,80.925,Definitive,UAM,1.0
