Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Martínez-Bautista, Brian Giovanni",57211993154,"Traditional Uses of the Family Piperaceae in Oaxaca, Mexico","Martínez-Bautista, B.G.| Bernal-Ramírez, L.A.| Bravo-Avilez, D.| Samain, M.-S.| Amezcua, J.M.R.| Rendón-Aguilar, B.",6.0,57211993154| 57200151845| 56375833100| 12138803500| 57140325000| 55999026900,2019.0,2019-01-01,Tropical Conservation Science,12,-,-,-,ISSN-19400829,19700188155.0,Journal,SAGE Publications Inc.,English,0.97,33,2.5,38,0.616,35,1.09,35.0,10.0,0.34,8.84,40.0,56.0,0.0,0.0,"Martínez-Bautista, B.G., Bernal-Ramírez, L.A., Bravo-Avilez, D. and 3 more (...) (2019).Traditional Uses of the Family Piperaceae in Oaxaca, Mexico. Tropical Conservation Science,12",https://www.scopus.com/record/display.url?eid=2-s2.0-85075605127&origin=resultslist,10.1177/1940082919879315,Article,Bronze,2-s2.0-85075605127,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 105950925,Universidad Autónoma Metropolitana| A.C.,57211993154,55999026900,55999026900,-,Mexico,1.0,2303| 2309,Ecology| Nature and Landscape Conservation,4| 3,Natural Sciences| Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,41| 31,Environmental Sciences| Biological Sciences,3109| 4104| 3103,Zoology| Environmental management| Ecology,-,Ethnopharmacology and Biodiversity in Traditional Medicine,1406,35.775,Cultural Insights into Medicinal Plant Efficacy,31100,77.372,Defensible,UAM,1.0
