Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez, Ricardo Ruiz",57656386100,"Sustainable use of sodium butyrate as a source of bioactive additive: impact on calf growth performance, rumen fermentation characteristics, and microbial count","Rodríguez, G.B.| Carmona, D.A.C.| Elghandour, M.M.Y.| Salem, A.Z.M.| Soto, H.R.| Sánchez, R.R.| Adegbeye, M.J.",7.0,56609734400| 57657037100| 55549603900| 56589498600| 57656071100| 57656386100| 57204664443,2024.0,2024-03-01,Biomass Conversion and Biorefinery,14,5,6229-6235,-,ISSN-21906815,21100466851.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.04,28,8,31,0.702,46,0.44,22.0,7.0,0.46,12.91,21.0,49.0,0.0,0.0,"Rodríguez, G.B., Carmona, D.A.C., Elghandour, M.M.Y. and 4 more (...) (2024).Sustainable use of sodium butyrate as a source of bioactive additive: impact on calf growth performance, rumen fermentation characteristics, and microbial count. Biomass Conversion and Biorefinery,14(5) 6229-6235",https://www.scopus.com/record/display.url?eid=2-s2.0-85129129316&origin=resultslist,10.1007/s13399-022-02707-7,Article,,2-s2.0-85129129316,-,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Federal University of Technology, Akure| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México",505038| 505017| 110008| 505051| 505023,Academic| Government,5.0,60017983| 60172565| 60032442| 60002281| 60014923| 60010210| 60023571,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Facultad de Estudios Superiores Cuautitlán| Universidad Nacional Autónoma de México| Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Federal University of Technology, Akure",56609734400,57204664443,56589498600,-,Mexico| Nigeria,2.0,2105,"Renewable Energy, Sustainability and the Environment",2,Engineering & Technology,221,Engineering - Electrical & Electronic,36,Engineering,31| 40,Biological Sciences| Engineering,4004| 3106,Chemical engineering| Industrial biotechnology,SDG 12,Methane Reduction through Feed Supplementation Strategies,104,78.417,Nutritional Strategies for Dairy Calves Growth,11724,87.961,Very Good,Internacional,4.0
