Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gutiérrez-Rojasy, M.",57218895263,The fungus lewia sp. Alleviates the oxidative stress in f. arundinacea during the endophyte-assisted phytoremediation of hydrocarbons,"Mendarte-Alquisira, C.| Gutiérrez-Rojasy, M.| Volke-Sepúlveda, T.",3.0,57190950565| 57218895263| 6507439664,2020.0,2020-01-01,Revista Mexicana de Ingeniera Quimica,19,-,69-80,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.84,41,2.2,53,0.288,57,2.24,77.0,3.0,0.14,14.64,62.0,70.0,0.0,0.0,"Mendarte-Alquisira, C., Gutiérrez-Rojasy, M., Volke-Sepúlveda, T. (2020).The fungus lewia sp. Alleviates the oxidative stress in f. arundinacea during the endophyte-assisted phytoremediation of hydrocarbons. Revista Mexicana de Ingeniera Quimica,1969-80",https://www.scopus.com/record/display.url?eid=2-s2.0-85090649913&origin=resultslist,10.24275/rmiq/Bio1547,Article,Hybrid gold,2-s2.0-85090649913,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57190950565,6507439664,6507439664,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,30| 40| 31,"Agricultural, Veterinary And Food Sciences| Engineering| Biological Sciences",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,SDG 15,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Phytoremediation Techniques for Hydrocarbon Contaminated Soils,6121,93.235,Very Good,UAM,1.0
