Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Arévalo Zamudio, Enrique",57194084151,Identification and Real Time Speed Control of a Series DC Motor,"Liceaga-Castro, J.U.| Siller-Alcalá, I.I.| Jaimes-Ponce, J.| Alcántara-Ramírez, R.A.| Arévalo Zamudio, E.",5.0,15925253300| 6507292701| 15131907300| 15130896900| 57194084151,2017.0,2017-01-01,Mathematical Problems in Engineering,2017,-,-,7348263,ISSN-1024123X,13082.0,Journal,Hindawi Limited,English,0.56,59,1.7,26,0.268,41,1.39,25.0,17.0,1.21,4.13,30.0,24.0,0.0,0.0,"Liceaga-Castro, J.U., Siller-Alcalá, I.I., Jaimes-Ponce, J. and 2 more (...) (2017).Identification and Real Time Speed Control of a Series DC Motor. Mathematical Problems in Engineering,2017",https://www.scopus.com/record/display.url?eid=2-s2.0-85018629493&origin=resultslist,10.1155/2017/7348263,Article,Hybrid gold|Green,2-s2.0-85018629493,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,15925253300,57194084151,15925253300,-,Mexico,1.0,2200| 2600,General Engineering| General Mathematics,2| 4,Engineering & Technology| Natural Sciences,431,Mathematics,36| 37,Engineering| Physical Sciences,40,Engineering,-,-,-,Motor Control Systems and Techniques,563,47.22,Control Systems for Permanent Magnet DC Motors,24971,66.568,Definitive,UAM,1.0
