Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Medina-Acosta, Montserrath",57201702781,"Comparative study of pollen morphology and exine ultrastructure in tetrads, octads and polyads of the genus Mimosa (Leguminosae)","Medina-Acosta, M.| Grether, R.| Martínez-Bernal, A.| Ramírez-Arriaga, E.",4.0,57201702781| 56002650500| 6505644141| 6506944086,2019.0,2019-04-03,Palynology,43,2,188-212,-,ISSN-01916122,14596.0,Journal,Taylor and Francis Inc.,English,0.8,44,2,54,0.469,49,1.1,24.0,10.0,0.3,6.7,40.0,58.0,0.0,0.0,"Medina-Acosta, M., Grether, R., Martínez-Bernal, A. and 1 more (...) (2019).Comparative study of pollen morphology and exine ultrastructure in tetrads, octads and polyads of the genus Mimosa (Leguminosae). Palynology,43(2) 188-212",https://www.scopus.com/record/display.url?eid=2-s2.0-85045836467&origin=resultslist,10.1080/01916122.2018.1446470,Article,,2-s2.0-85045836467,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57201702781,6506944086,56002650500,-,Mexico,1.0,1911,Paleontology,4,Natural Sciences,416| 450,Earth & Marine Sciences| Geology,37,Physical Sciences,37,Earth Sciences,3709| 3705,Physical geography and environmental geoscience| Geology,-,Diversity and Applications of Amaranth Species,1064,23.152,Taxonomic Insights into Acacia and Related Genera,30814,57.114,Definitive,Nacional,2.0
