Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cipagauta, Sandra",57226467226,Microwave-hydrothermal synthesis and photocatalytic properties of Cr-doped SrTiO3 powders,"López-Juárez, R.| Pérez-Juáche, T.J.| Hernández-Cristobal, O.| Razo-Pérez, N.| Cipagauta, S.",5.0,36773529400| 54396046600| 36801712200| 56938954400| 57226467226,2021.0,2021-01-01,Ceramics - Silikaty,65,2,113-119,-,ISSN-08625468,26583.0,Journal,"University of Chemistry and Technology, Faculty of Environmental Technology",English,0.46,67,1.7,63,0.289,61,1.07,32.0,5.0,0.07,14.2,51.0,77.0,0.0,0.0,"López-Juárez, R., Pérez-Juáche, T.J., Hernández-Cristobal, O. and 2 more (...) (2021).Microwave-hydrothermal synthesis and photocatalytic properties of Cr-doped SrTiO3 powders. Ceramics - Silikaty,65(2) 113-119",https://www.scopus.com/record/display.url?eid=2-s2.0-85111670392&origin=resultslist,10.13168/cs.2021.0009,Article,Gold|Green,2-s2.0-85111670392,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60005971| 60172563| 60028381,Universidad Nacional Autónoma de México| Instituto de Investigaciones en Materiales| UNAM Campus Morelia| Universidad Autónoma Metropolitana -Unidad Iztapalapa,36773529400,57226467226,36773529400,-,Mexico,1.0,1500| 1602| 1606| 2503| 2505,General Chemical Engineering| Analytical Chemistry| Physical and Theoretical Chemistry| Ceramics and Composites| Materials Chemistry,4| 2,Natural Sciences| Engineering & Technology,219| 433| 409| 249,Engineering - Chemical| Materials Science| Chemistry| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4005| 4016,Civil engineering| Materials engineering,SDG 7,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Photocatalytic Innovations in Strontium Titanate Applications,33561,95.131,Very Good,Nacional,2.0
