Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Álvarez-Ortiz, Fernando Antonio",58280461900,"Study of non-ionizing radiation emissions in two zones of Xochimilco, México City","Álvarez-Ortiz, F.A.| Azorín-Nieto, J.| Soto-Sumuano, J.L.| Esquivel-Herrera, A.",4.0,58280461900| 55507899200| 57195278846| 24078276300,2023.0,2023-01-01,"Revista de la Academia Colombiana de Ciencias Exactas, Fisicas y Naturales",47,182,141-150,-,ISSN-03703908,21100903449.0,Journal,"Colombian Academy of Exact, Physical and Natural Sciences",English,0.38,72,0.9,40,0.193,55,1.71,26.0,0.0,0.0,7.62,77.0,77.0,0.0,0.0,"Álvarez-Ortiz, F.A., Azorín-Nieto, J., Soto-Sumuano, J.L. and 1 more (...) (2023).Study of non-ionizing radiation emissions in two zones of Xochimilco, México City. Revista de la Academia Colombiana de Ciencias Exactas, Fisicas y Naturales,47(182) 141-150",https://www.scopus.com/record/display.url?eid=2-s2.0-85159824426&origin=resultslist,10.18257/raccefyn.1864,Article,Gold,2-s2.0-85159824426,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad de Guadalajara,505017| 505006| 505019,Academic| Government,3.0,60010210| 60028381| 60008943| 60008467,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guadalajara| Instituto Mexicano del Seguro Social,58280461900,24078276300,58280461900,-,Mexico,1.0,1100| 1207| 1300| 1600| 1900| 2100| 2600| 3100,"General Agricultural and Biological Sciences| History and Philosophy of Science| General Biochemistry,Genetics and Molecular Biology| General Chemistry| General Earth and Planetary Sciences| General Energy| General Mathematics| General Physics and Astronomy",2| 1| 5| 4,Engineering & Technology| Arts & Humanities| Life Sciences & Medicine| Natural Sciences,439| 416| 502| 221| 507| 126| 451| 431| 409| 450| 249,Physics & Astronomy| Earth & Marine Sciences| Agriculture & Forestry| Engineering - Electrical & Electronic| Biological Sciences| History| Geophysics| Mathematics| Chemistry| Geology| Engineering - Petroleum,32| 36| 33| 37,Life Sciences| Engineering| Arts and Humanities| Physical Sciences,31| 41,Biological Sciences| Environmental Sciences,3103| 3109| 4104,Ecology| Zoology| Environmental management,SDG 3| SDG 11,Electromagnetic Field Effects on Cellular Dynamics,1101,22.891,Biological Responses to Electromagnetic Radiation,3086,91.633,Definitive,Nacional,3.0
