Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ávila, Karen Jaqueline Martínez",57225805258,"Luminescent polymethyl methacrylate composite films activated under infrared radiation, useful for engineering applications","Ávila, K.J.M.| Téllez, S.C.| Aguilar, J.U.B.| Matínez, R.M.| Becerra, L.M.| Guajardo, C.F.",6.0,57225805258| 23566502900| 57200913587| 57201606990| 57196962277| 56636899500,2018.0,2018-01-01,Journal of Photonics for Energy,8,1,-,0140011,ISSN-19477988,21100206268.0,Journal,SPIE,English,0.65,54,4.2,30,0.624,34,1.01,29.0,5.0,0.27,14.71,55.0,60.0,0.0,0.0,"Ávila, K.J.M., Téllez, S.C., Aguilar, J.U.B. and 3 more (...) (2018).Luminescent polymethyl methacrylate composite films activated under infrared radiation, useful for engineering applications. Journal of Photonics for Energy,8(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85042598243&origin=resultslist,10.1117/1.JPE.8.014001,Article,,2-s2.0-85042598243,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Tecnológica de la Mixteca,505002| 505017| 717540,Academic| Government,3.0,60023193| 60017323| 60011025,Universidad Autónoma Metropolitana - Azcapotzalco| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Tecnologica de la Mixteca,57225805258,56636899500,23566502900,-,Mexico,1.0,2105| 3107,"Renewable Energy, Sustainability and the Environment| Atomic and Molecular Physics, and Optics",2| 4,Engineering & Technology| Natural Sciences,221| 439,Engineering - Electrical & Electronic| Physics & Astronomy,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,3403| 4016,Macromolecular and materials chemistry| Materials engineering,SDG 7,Luminescent Phosphors and Upconversion Nanomaterials Applications,58,96.01,Innovative Nanophosphors for Photonic Applications,75553,92.388,Definitive,Nacional,3.0
