Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Castro, Dulce María Granja",56382757800,Tolerance and plurality: The dialogue between Ratzinger and Habermas on the relationship between reason and faith,"de Probert, D.M.G.C.",1.0,56382757800,2019.0,2019-01-01,Cuadernos Salmantinos de Filosofia,46,-,99-112,-,ISSN-02104857,21100856609.0,Journal,"Universidad Pontificia de Salamanca, Servicio de Publicaciones",Spanish,0.06,92,0,89,0.117,64,3.38,40.0,0.0,0.0,2.2,82.0,75.0,0.0,0.0,"de Probert, D.M.G.C. (2019).Tolerance and plurality: The dialogue between Ratzinger and Habermas on the relationship between reason and faith. Cuadernos Salmantinos de Filosofia,4699-112",https://www.scopus.com/record/display.url?eid=2-s2.0-85078490837&origin=resultslist,-,Article,,2-s2.0-85078490837,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,56382757800,56382757800,Mexico,1.0,1211,Philosophy,1,Arts & Humanities,138,Philosophy,33,Arts and Humanities,50,Philosophy And Religious Studies,5001| 5003| 5002,Applied ethics| Philosophy| History and philosophy of specific fields,-,"Intersections of Religion, Society, and Education",764,10.988,Religious Dynamics in Secular European Societies,2492,83.664,Defensible,Personal,1.0
