Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Palma, Norma Angélica Castillo",57195413465,From the Habsburgs to the Bourbons: on how priests and friars changedpolicies in order to grantcaste categories to the children of mixed couples,"Castillo Palma, N.A.",1.0,57195413465,2023.0,2023-01-01,Revista de Historia da Sociedade e da Cultura,23,1,149-172,-,ISSN-16452259,21100782426.0,Journal,University of Coimbra,Spanish,0.34,76,0.3,55,0.126,54,0.39,3.0,0.0,0.0,1.19,77.0,77.0,0.0,0.0,"Castillo Palma, N.A. (2023).From the Habsburgs to the Bourbons: on how priests and friars changedpolicies in order to grantcaste categories to the children of mixed couples. Revista de Historia da Sociedade e da Cultura,23(1) 149-172",https://www.scopus.com/record/display.url?eid=2-s2.0-85167991064&origin=resultslist,10.14195/1645-2259_23-1_6,Article,Gold|Green,2-s2.0-85167991064,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,57195413465,57195413465,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,47| 43| 50,"Language, Communication And Culture| History, Heritage And Archaeology| Philosophy And Religious Studies",5002| 4301| 4703,History and philosophy of specific fields| Archaeology| Language studies,SDG 10,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Colonial Women and Family Dynamics in Latin America,17355,44.37,Other,Personal,1.0
