Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Esquivel, Rodolfo O.",6701863365,Quantum entanglement of helium-like systems with varying-Z: Compact state-of-the-art CI wave functions,"López-Rosa, S.| Esquivel, R.O.| Plastino, A.R.| Dehesa, J.S.",4.0,8390999000| 6701863365| 57547756600| 7003652901,2015.0,2015-09-14,"Journal of Physics B: Atomic, Molecular and Optical Physics",48,17,-,175002,ISSN-09534075,28565.0,Journal,Institute of Physics Publishing,English,1.01,28,3.5,26,1.025,20,0.8,18.0,20.0,1.16,8.63,28.0,25.0,0.0,0.0,"López-Rosa, S., Esquivel, R.O., Plastino, A.R. and 1 more (...) (2015).Quantum entanglement of helium-like systems with varying-Z: Compact state-of-the-art CI wave functions. Journal of Physics B: Atomic, Molecular and Optical Physics,48(17) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84937934807&origin=resultslist,10.1088/0953-4075/48/17/175002,Article,Bronze|Green,2-s2.0-84937934807,-,Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional del Noroeste de la Provincia de Buenos Aires| University of Seville| Universidad Autónoma Metropolitana| University of Granada,601002| 719320| 312032| 505017| 312057,Academic| Government,5.0,60033284| 60027844| 60014923| 60004518| 60033151,Universidad de Sevilla| Universidad de Granada| Universidad Autónoma Metropolitana| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional del Noroeste de la Provincia de Buenos Aires,8390999000,7003652901,-,-,Spain| Mexico| Argentina,3.0,3104| 3107,"Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5102| 5108| 5106,"Atomic, molecular and optical physics| Quantum physics| Nuclear and plasma physics",-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Very Good,Internacional,1.0
"Esquivel, Rodolfo O.",6701863365,Correlation energy as a measure of non-locality: Quantum entanglement of helium-like systems,"Esquivel, R.O.| López-Rosa, S.| Dehesa, J.S.",3.0,6701863365| 8390999000| 7003652901,2015.0,2015-08-01,EPL,111,4,-,40009,ISSN-02955075,27551.0,Journal,Institute of Physics Publishing,English,0.87,36,4,18,0.625,39,0.55,18.0,20.0,0.65,10.82,28.0,40.0,0.0,0.0,"Esquivel, R.O., López-Rosa, S., Dehesa, J.S. (2015).Correlation energy as a measure of non-locality: Quantum entanglement of helium-like systems. EPL,111(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84941584952&origin=resultslist,10.1209/0295-5075/111/40009,Article,,2-s2.0-84941584952,-,University of Seville| Universidad Autónoma Metropolitana| University of Granada,312032| 505017| 312057,Academic,3.0,60014923| 60027844| 60033284,Universidad Autónoma Metropolitana| Universidad de Granada| Universidad de Sevilla,6701863365,7003652901,-,-,Spain| Mexico,2.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51| 49,Physical Sciences| Mathematical Sciences,-,-,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Definitive,Internacional,1.0
"Esquivel, Rodolfo O.",6701863365,Predominant Information Quality Scheme for the Essential Amino Acids: An Information-Theoretical Analysis,"Esquivel, R.O.| Molina-Espíritu, M.| Lõpez-Rosa, S.| Soriano-Correa, C.| Barrientos-Salcedo, C.| Kohout, M.| Dehesa, J.S.",7.0,6701863365| 37113624900| 8390999000| 55995899400| 16506023100| 7004562381| 7003652901,2015.0,2015-08-01,ChemPhysChem,16,12,2571-2581,-,ISSN-14394235,26588.0,Journal,Wiley-VCH Verlag,English,0.89,35,6.2,8,1.303,14,0.93,24.0,19.0,0.51,9.73,29.0,45.0,0.0,0.0,"Esquivel, R.O., Molina-Espíritu, M., Lõpez-Rosa, S. and 4 more (...) (2015).Predominant Information Quality Scheme for the Essential Amino Acids: An Information-Theoretical Analysis. ChemPhysChem,16(12) 2571-2581",https://www.scopus.com/record/display.url?eid=2-s2.0-84939236881&origin=resultslist,10.1002/cphc.201500282,Article,,2-s2.0-84939236881,26175003,University of Seville| Universidad Autónoma Metropolitana| Max Planck Institute for Chemical Physics of Solids| Universidad Nacional Autónoma de México| Universidad Veracruzana| University of Granada,312032| 505017| 700913| 505023| 505056| 312057,Academic| Government,6.0,60014923| 60027844| 60033284| 60032442| 60029824| 60007909| 60003451,"Universidad Autónoma Metropolitana| Universidad de Granada| Universidad de Sevilla| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Veracruzana| Max Planck Institute for Chemical Physics of Solids",6701863365,7003652901,6701863365,-,Spain| Mexico| Germany,3.0,1606| 3107,"Physical and Theoretical Chemistry| Atomic and Molecular Physics, and Optics",2| 4,Engineering & Technology| Natural Sciences,409| 249| 439,Chemistry| Engineering - Petroleum| Physics & Astronomy,37,Physical Sciences,34,Chemical Sciences,3403| 3406,Macromolecular and materials chemistry| Physical chemistry,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Very Good,Internacional,3.0
"Esquivel, Rodolfo O.",6701863365,Information-theoretic space from simple atomic and molecular systems to biological and pharmacological molecules,"Esquivel, R.O.| López-Rosa, S.| Molina-Espíritu, M.| Angulo, J.C.| Dehesa, J.S.",5.0,6701863365| 8390999000| 37113624900| 35218742200| 7003652901,2016.0,2016-11-01,Theoretical Chemistry Accounts,135,11,-,253,ISSN-1432881X,21970.0,Journal,Springer New York LLC,English,0.59,56,2.1,62,0.527,53,0.36,13.0,18.0,0.58,10.29,29.0,43.0,0.0,0.0,"Esquivel, R.O., López-Rosa, S., Molina-Espíritu, M. and 2 more (...) (2016).Information-theoretic space from simple atomic and molecular systems to biological and pharmacological molecules. Theoretical Chemistry Accounts,135(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84992398835&origin=resultslist,10.1007/s00214-016-2002-x,Article,,2-s2.0-84992398835,-,University of Seville| Universidad Autónoma Metropolitana| University of Granada,312032| 505017| 312057,Academic,3.0,60014923| 60027844| 60033284,Universidad Autónoma Metropolitana| Universidad de Granada| Universidad de Sevilla,6701863365,7003652901,6701863365,-,Spain| Mexico,2.0,1606,Physical and Theoretical Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 249,Chemistry| Engineering - Petroleum,37,Physical Sciences,34,Chemical Sciences,3407| 3406,Theoretical and computational chemistry| Physical chemistry,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Definitive,Internacional,1.0
"Esquivel, Rodolfo O.",6701863365,Quantum entanglement and chemical reactivity,"Molina-Espíritu, M.| Esquivel, R.O.| López-Rosa, S.| Dehesa, J.S.",4.0,37113624900| 6701863365| 8390999000| 7003652901,2015.0,2015-11-10,Journal of Chemical Theory and Computation,11,11,5144-5151,-,ISSN-15499618,5100155074.0,Journal,American Chemical Society,English,1.59,10,9.4,3,2.702,3,0.91,29.0,16.0,0.2,9.99,33.0,61.0,0.0,0.0,"Molina-Espíritu, M., Esquivel, R.O., López-Rosa, S. and 1 more (...) (2015).Quantum entanglement and chemical reactivity. Journal of Chemical Theory and Computation,11(11) 5144-5151",https://www.scopus.com/record/display.url?eid=2-s2.0-84946742762&origin=resultslist,10.1021/acs.jctc.5b00390,Article,,2-s2.0-84946742762,-,University of Seville| Universidad Autónoma Metropolitana| University of Granada,312032| 505017| 312057,Academic,3.0,60014923| 60027844| 60033284,Universidad Autónoma Metropolitana| Universidad de Granada| Universidad de Sevilla,37113624900,7003652901,37113624900,-,Mexico| Spain,2.0,1606| 1706,Physical and Theoretical Chemistry| Computer Science Applications,2| 4,Engineering & Technology| Natural Sciences,212| 213| 409| 249,Computer Science & Information Systems| Data Science| Chemistry| Engineering - Petroleum,38| 37,Computer Science| Physical Sciences,34,Chemical Sciences,3407| 3406,Theoretical and computational chemistry| Physical chemistry,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Very Good,Internacional,1.0
"Esquivel, Rodolfo O.",6701863365,Importance of asparagine on the conformational stability and chemical reactivity of selected anti-inflammatory peptides,"Soriano-Correa, C.| Barrientos-Salcedo, C.| Campos-Fernández, L.| Alvarado-Salazar, A.| Esquivel, R.O.",5.0,55995899400| 16506023100| 56711267400| 56711270400| 6701863365,2015.0,2015-07-06,Chemical Physics,457,-,180-187,-,ISSN-03010104,26584.0,Journal,Elsevier B.V.,English,0.78,42,3.6,23,0.661,37,1.03,31.0,11.0,0.09,10.7,40.0,68.0,0.0,0.0,"Soriano-Correa, C., Barrientos-Salcedo, C., Campos-Fernández, L. and 2 more (...) (2015).Importance of asparagine on the conformational stability and chemical reactivity of selected anti-inflammatory peptides. Chemical Physics,457180-187",https://www.scopus.com/record/display.url?eid=2-s2.0-84935511867&origin=resultslist,10.1016/j.chemphys.2015.06.005,Article,,2-s2.0-84935511867,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana,505017| 505023| 505056,Academic,3.0,60029824| 60032442| 60007909| 60028381,"Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| Universidad Veracruzana| Universidad Autónoma Metropolitana -Unidad Iztapalapa",55995899400,6701863365,55995899400,-,Mexico,1.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,439| 409| 249,Physics & Astronomy| Chemistry| Engineering - Petroleum,37,Physical Sciences,51| 34| 40,Physical Sciences| Chemical Sciences| Engineering,-,-,-,Antibiotic Resistance Mechanisms in Clinical Infections,21,96.403,Entamoeba Histolytica and Host Interaction Dynamics,7278,73.191,Defensible,Nacional,3.0
"Esquivel, Rodolfo O.",6701863365,Heisenberg-like and Fisher-information-based uncertainty relations for N -electron d -dimensional systems,"Toranzo, I.V.| López-Rosa, S.| Esquivel, R.O.| Dehesa, J.S.",4.0,55736396700| 8390999000| 6701863365| 7003652901,2015.0,2015-06-19,"Physical Review A - Atomic, Molecular, and Optical Physics",91,6,-,062122,ISSN-10502947,29143.0,Journal,American Physical Society,English,-,-,5.3,12,1.747,11,0.66,13.0,9.0,0.33,9.01,44.0,54.0,0.0,0.0,"Toranzo, I.V., López-Rosa, S., Esquivel, R.O. and 1 more (...) (2015).Heisenberg-like and Fisher-information-based uncertainty relations for N -electron d -dimensional systems. Physical Review A - Atomic, Molecular, and Optical Physics,91(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84937400750&origin=resultslist,10.1103/PhysRevA.91.062122,Article,,2-s2.0-84937400750,-,University of Seville| Universidad Autónoma Metropolitana| University of Granada,312032| 505017| 312057,Academic,3.0,60027844| 60033284| 60014923,Universidad de Granada| Universidad de Sevilla| Universidad Autónoma Metropolitana,55736396700,7003652901,55736396700,-,Mexico| Spain,2.0,3107,"Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51| 34| 49,Physical Sciences| Chemical Sciences| Mathematical Sciences,-,-,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Definitive,Internacional,1.0
"Esquivel, Rodolfo O.",6701863365,Study of the Chemical Space of Selected Bacteriostatic Sulfonamides from an Information Theory Point of View,"López-Rosa, S.| Molina-Espíritu, M.| Esquivel, R.O.| Soriano-Correa, C.| Dehesa, J.S.",5.0,8390999000| 37113624900| 6701863365| 55995899400| 7003652901,2016.0,2016-12-05,ChemPhysChem,17,23,4003-4010,-,ISSN-14394235,26588.0,Journal,Wiley-VCH Verlag,English,0.8,41,5.4,16,1.284,13,0.72,22.0,9.0,0.2,9.92,44.0,62.0,0.0,0.0,"López-Rosa, S., Molina-Espíritu, M., Esquivel, R.O. and 2 more (...) (2016).Study of the Chemical Space of Selected Bacteriostatic Sulfonamides from an Information Theory Point of View. ChemPhysChem,17(23) 4003-4010",https://www.scopus.com/record/display.url?eid=2-s2.0-84998892626&origin=resultslist,10.1002/cphc.201600790,Article,,2-s2.0-84998892626,27922225,University of Seville| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| University of Granada,312032| 505017| 505023| 312057,Academic,4.0,60033284| 60027844| 60014923| 60029824,"Universidad de Sevilla| Universidad de Granada| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza",8390999000,7003652901,8390999000,-,Spain| Mexico,2.0,1606| 3107,"Physical and Theoretical Chemistry| Atomic and Molecular Physics, and Optics",2| 4,Engineering & Technology| Natural Sciences,409| 249| 439,Chemistry| Engineering - Petroleum| Physics & Astronomy,37,Physical Sciences,34,Chemical Sciences,3406| 3403,Physical chemistry| Macromolecular and materials chemistry,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Very Good,Internacional,2.0
"Esquivel, Rodolfo O.",6701863365,3D Information-Theoretic Analysis of the Simplest Hydrogen Abstraction Reaction,"Esquivel, R.O.| Molina-Espíritu, M.| López-Rosa, S.",3.0,6701863365| 37113624900| 8390999000,2023.0,2023-08-03,Journal of Physical Chemistry A,127,30,6159-6174,-,ISSN-10895639,26969.0,Journal,American Chemical Society,English,0.83,38,5.2,40,0.604,37,1.09,18.0,7.0,0.74,9.52,31.0,38.0,0.0,0.0,"Esquivel, R.O., Molina-Espíritu, M., López-Rosa, S. (2023).3D Information-Theoretic Analysis of the Simplest Hydrogen Abstraction Reaction. Journal of Physical Chemistry A,127(30) 6159-6174",https://www.scopus.com/record/display.url?eid=2-s2.0-85166442696&origin=resultslist,10.1021/acs.jpca.3c01957,Article,Hybrid gold|Green,2-s2.0-85166442696,37477987,University of Seville| Universidad Autónoma Metropolitana,312032| 505017,Academic,2.0,60014923| 60033284| 121506078,Universidad Autónoma Metropolitana| Universidad de Sevilla| Independent Researcher,6701863365,8390999000,6701863365| 37113624900| 8390999000,-,Spain| Mexico,2.0,1606,Physical and Theoretical Chemistry,2| 4,Engineering & Technology| Natural Sciences,249| 409,Engineering - Petroleum| Chemistry,37,Physical Sciences,34| 51,Chemical Sciences| Physical Sciences,3407| 5102| 3406,"Theoretical and computational chemistry| Atomic, molecular and optical physics| Physical chemistry",-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Definitive,Internacional,1.0
"Esquivel, Rodolfo O.",6701863365,The Separability Problem in Molecular Quantum Systems: Information-Theoretic Framework for Atoms in Molecules,"Esquivel, R.O.| Carrera, E.",2.0,6701863365| 25027051800,2024.0,2024-07-15,ChemPhysChem,25,14,-,e202400030,ISSN-14394235,26588.0,Journal,John Wiley and Sons Inc,English,0.62,55,3.6,52,0.553,41,0.88,9.0,4.0,0.66,6.07,32.0,40.0,0.0,0.0,"Esquivel, R.O., Carrera, E. (2024).The Separability Problem in Molecular Quantum Systems: Information-Theoretic Framework for Atoms in Molecules. ChemPhysChem,25(14) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85194504486&origin=resultslist,10.1002/cphc.202400030,Article,Bronze,2-s2.0-85194504486,-,Universidad Autónoma Metropolitana| University of Granada,505017| 312057,Academic,2.0,60028381| 60014923| 60027844,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Universidad de Granada,6701863365,25027051800,6701863365,-,Mexico| Spain,2.0,1606| 3107,"Physical and Theoretical Chemistry| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,409| 439| 249,Chemistry| Physics & Astronomy| Engineering - Petroleum,37,Physical Sciences,34,Chemical Sciences,3406| 3403,Physical chemistry| Macromolecular and materials chemistry,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Definitive,Internacional,1.0
