Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Osorno, Gabriel Macias",57226491335,Manuel Enriquez: architect of the International Forum of New Music. Study of a cultural field.,"Osorno, G.M.",1.0,57226491335,2021.0,2021-06-01,Revista Musical Chilena,75,235,132-151,-,ISSN-07162790,14500154747.0,Journal,Universidad de Chile,English| Spanish,1.09,27,0.1,83,0.124,54,0.75,10.0,0.0,0.0,2.59,82.0,79.0,0.0,0.0,"Osorno, G.M. (2021).Manuel Enriquez: architect of the International Forum of New Music. Study of a cultural field.. Revista Musical Chilena,75(235) 132-151",https://www.scopus.com/record/display.url?eid=2-s2.0-85111720768&origin=resultslist,10.4067/S0716-27902021000100132,Article,Gold|Green,2-s2.0-85111720768,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57226491335,57226491335,Mexico,1.0,1210| 3316,Music| Cultural Studies,3| 1,Social Sciences & Management| Arts & Humanities,136| 311,Performing Arts| Communication & Media Studies,33| 40,Arts and Humanities| Social Sciences,36| 43,"Creative Arts And Writing| History, Heritage And Archaeology",3604| 3603| 4301,Performing arts| Music| Archaeology,-,Educational Policy and Intergenerational Mobility Insights,1256,29.693,Social Capital and Educational Practices in Context,14458,23.832,Definitive,Personal,1.0
