Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Roldan-Perez, Reynalda",57193820129,Tumor suppressor miR-29c regulates radioresistance in lung cancer cells,"Arechaga-Ocampo, E.| Lopez-Camarillo, C.| Villegas-Sepulveda, N.| Gonzalez-De la Rosa, C.H.| Perez-Añorve, I.X.| Roldan-Perez, R.| Flores-Perez, A.| Peña-Curiel, O.| Angeles-Zaragoza, O.| Rangel Corona, R.| Gonzalez-Barrios, J.A.| Bonilla-Moreno, R.| del Moral-Hernandez, O.| Herrera, L.A.| Garcia-Carranca, A.",15.0,23093064600| 8640484800| 6508184691| 56000860200| 57193821263| 57193820129| 57190024037| 55736433000| 57193822265| 6506208501| 6602186289| 36489182800| 56013609400| 16071858700| 7003658865,2017.0,2017-03-01,Tumor Biology,39,3,-,-,ISSN-10104283,13170.0,Journal,SAGE Publications Ltd,English,0.85,38,6.6,35,1.149,17,2.67,55.0,48.0,1.71,14.04,11.0,16.0,0.0,0.0,"Arechaga-Ocampo, E., Lopez-Camarillo, C., Villegas-Sepulveda, N. and 12 more (...) (2017).Tumor suppressor miR-29c regulates radioresistance in lung cancer cells. Tumor Biology,39(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85016924164&origin=resultslist,10.1177/1010428317695010,Article,Gold|Green,2-s2.0-85016924164,28345453,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Instituto Nacional de Cancerologia - Mexico| Universidad Autónoma de Guerrero| Universidad Nacional Autónoma de México,505002| 505017| 708454| 505036| 714299| 505023,Academic| Government,6.0,60024080| 60094425| 60017323| 60019825| 60032442| 60029824| 60094760| 60022139,"Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma de la Ciudad de México| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Nacional de Cancerologia, México| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Hospital Regional 1° de Octubre ISSSTE| Universidad Autónoma de Guerrero",23093064600,7003658865,23093064600,-,Mexico,1.0,1306,Cancer Research,5,Life Sciences & Medicine,507,Biological Sciences,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,MicroRNA Roles in Cancer and Gene Regulation,42,93.002,MicroRNA Influence on Cancer Radiotherapy Response,78117,61.179,Very Good,Nacional,6.0
