Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jimenez, Estanislao",57324837800,Spectroscopic Analysis and Microbicidal Effect of Ag/TiO-SiO Bionanocatalysts,"Jimenez, E.| Hamdan-Partida, A.| Padilla-Godinez, F.J.| Arellano-Lara, D.| Gomez-Lopez, E.| Lopez-Goerne, T.M.",6.0,57324837800| 36008464400| 57219362649| 57323901400| 55588052900| 7103066402,2022.0,2022-04-01,IEEE Transactions on Nanobioscience,21,2,246-255,-,ISSN-15361241,16319.0,Journal,Institute of Electrical and Electronics Engineers Inc.,English,1.09,25,7.3,17,0.678,25,1.5,35.0,9.0,0.61,13.14,33.0,43.0,0.0,0.0,"Jimenez, E., Hamdan-Partida, A., Padilla-Godinez, F.J. and 3 more (...) (2022).Spectroscopic Analysis and Microbicidal Effect of Ag/TiO-SiO Bionanocatalysts. IEEE Transactions on Nanobioscience,21(2) 246-255",https://www.scopus.com/record/display.url?eid=2-s2.0-85118557836&origin=resultslist,10.1109/TNB.2021.3122084,Article,,2-s2.0-85118557836,34694999,Humboldt University of Berlin| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,309021| 505017| 505023,Academic,3.0,60010210| 60069652| 60032442| 60000762,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto de Fisiologia Celular de la UNAM| Universidad Nacional Autónoma de México| Humboldt-Universität zu Berlin,57324837800,7103066402,7103066402,-,Mexico| Germany,2.0,1305| 1502| 1706| 2204| 2208| 2701| 3003,Biotechnology| Bioengineering| Computer Science Applications| Biomedical Engineering| Electrical and Electronic Engineering| Medicine (miscellaneous)| Pharmaceutical Science,2| 5,Engineering & Technology| Life Sciences & Medicine,537| 221| 213| 507| 249| 532| 212| 219,Pharmacy & Pharmacology| Engineering - Electrical & Electronic| Data Science| Biological Sciences| Engineering - Petroleum| Medicine| Computer Science & Information Systems| Engineering - Chemical,38| 36| 32| 34,Computer Science| Engineering| Life Sciences| Medical and Health,46| 40,Information And Computing Sciences| Engineering,4003| 4601,Biomedical engineering| Applied computing,-,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Nanostructured Materials for Enhanced Photocatalytic Applications,59995,36.314,Defensible,Internacional,2.0
