Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pires, Bianca",60225008300,The Muestra de Cine Afrodescendencias in Costa Chica: Intersections of Afrodescendance and Decoloniality in Curatorial Practice,"Lora, C.| Pires, B.| León, A.I.| Marques, A.R.| Sendra, E.",5.0,60225346400| 60225008300| 60225008400| 60225277900| 57202728581,2024.0,2024-01-01,Alphaville: Journal of Film and Screen Media,2024,28,71-90,-,ISSN-20094078,21101354929.0,Journal,University College Cork,English,-,-,-,-,-,-,0.0,0.0,0.0,0.0,2.85,70.0,70.0,0.0,0.0,"Lora, C., Pires, B., León, A.I. and 2 more (...) (2024).The Muestra de Cine Afrodescendencias in Costa Chica: Intersections of Afrodescendance and Decoloniality in Curatorial Practice. Alphaville: Journal of Film and Screen Media,2024(28) 71-90",https://www.scopus.com/record/display.url?eid=2-s2.0-105023859621&origin=resultslist,10.33178/alpha.28.05,Article,Gold,2-s2.0-105023859621,-,Universidad Autónoma Metropolitana| Centro de Investigaciones y Estudios Superiores en Antropología Social| King's College London| Universidade Federal do Recôncavo da Bahia| Universidad Veracruzana,505017| 719172| 315026| 702517| 505056,Academic,5.0,60092759| 60028381| 60007909| 60004778| 60011520,"Centro de Investigaciones y Estudios Superiores en Antropología Social, Tlalpan| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Veracruzana| Universidade Federal do Reconcavo da Bahia| King's College London",60225346400,57202728581,-,-,United Kingdom| Mexico| Brazil,3.0,1201| 1203| 2214| 3316,Arts and Humanities (miscellaneous)| Language and Linguistics| Media Technology| Cultural Studies,2| 1| 3,Engineering & Technology| Arts & Humanities| Social Sciences & Management,130| 221| 311,Linguistics| Engineering - Electrical & Electronic| Communication & Media Studies,36| 33| 40,Engineering| Arts and Humanities| Social Sciences,-,-,-,-,-,Decolonizing Philosophy and Knowledge in Africa,1244,13.538,Cultural Narratives in African Cinema and Nollywood,13077,50.952,Defensible,Internacional,3.0
