Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Yessica Eduviges, Zamudio Cuevas",57212140216,Impact of cadmium toxicity on cartilage loss in a 3D in vitro model,"Yessica Eduviges, Z.-C.| Martínez-Nava, G.| Reyes-Hinojosa, D.| Mendoza-Soto, L.| Fernández-Torres, J.| López-Reyes, A.| Olivos-Meza, A.| Armienta-Hernández, M.A.| Ruíz-Huerta, E.A.| de Jesús González-Guadarrama, M.| Sandoval, B.V.| Landa-Solís, C.| Sánchez-Sánchez, R.| Suarez-Ahedo, C.| Lozada-Pérez, C.A.| Gutiérrez-Ruiz, M.C.| Clavijo-Cornejo, D.| Pineda, C.| Jacobo-Albavera, L.| Domínguez-Pérez, M.| Martínez-Flores, K.",21.0,57212140216| 46661582100| 57210860857| 57212132471| 56789952200| 15837159600| 37038322600| 7003338266| 37023434400| 57212142584| 57212145759| 10339416000| 56492677900| 28568049600| 57210863365| 7004019071| 55573688100| 57197229968| 36052681600| 55935050800| 55613345600,2020.0,2020-02-01,Environmental Toxicology and Pharmacology,74,-,-,103307,ISSN-13826689,25095.0,Journal,Elsevier B.V.,English,1.24,21,7.2,12,0.924,24,1.25,35.0,34.0,1.39,12.91,14.0,20.0,0.0,0.0,"Yessica Eduviges, Z.-C., Martínez-Nava, G., Reyes-Hinojosa, D. and 18 more (...) (2020).Impact of cadmium toxicity on cartilage loss in a 3D in vitro model. Environmental Toxicology and Pharmacology,74",https://www.scopus.com/record/display.url?eid=2-s2.0-85076001015&origin=resultslist,10.1016/j.etap.2019.103307,Article,,2-s2.0-85076001015,31830724,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 707723| 505008| 505023,Government| Academic,4.0,60010210| 60032442| 108253313| 60014923| 60010748| 60095231,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| National Institute of Rehabilitation| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Instituto Nacional de Medicina Genómica,57212140216,55613345600,55613345600,-,Mexico,1.0,2307| 3004| 3005,"Health, Toxicology and Mutagenesis| Pharmacology| Toxicology",5,Life Sciences & Medicine,424| 537,Environmental Sciences| Pharmacy & Pharmacology,34| 32,Medical and Health| Life Sciences,41| 32,Environmental Sciences| Biomedical And Clinical Sciences,3214| 4105| 4104,Pharmacology and pharmaceutical sciences| Pollution and contamination| Environmental management,-,Health Risks of Lead and Cadmium Exposure,824,62.263,Cadmium Exposure and Its Health Risks,6152,97.708,Very Good,Nacional,4.0
