Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Flores-Sánchez, Karen",57205319132,Active compounds and anti-inflammatory activity of the methanolic extracts of the leaves and callus from Tilia americana var. mexicana propagated plants,"Flores-Sánchez, K.| Cruz-Sosa, F.| Zamilpa-Alvarez, A.| Nicasio-Torres, P.",4.0,57205319132| 56013839300| 55995895500| 56018539600,2019.0,2019-04-15,"Plant Cell, Tissue and Organ Culture",137,1,55-64,-,ISSN-01676857,19020.0,Journal,Springer Netherlands,English,1.11,25,4.1,8,0.746,11,1.15,34.0,8.0,0.42,7.16,45.0,52.0,0.0,0.0,"Flores-Sánchez, K., Cruz-Sosa, F., Zamilpa-Alvarez, A. and 1 more (...) (2019).Active compounds and anti-inflammatory activity of the methanolic extracts of the leaves and callus from Tilia americana var. mexicana propagated plants. Plant Cell, Tissue and Organ Culture,137(1) 55-64",https://www.scopus.com/record/display.url?eid=2-s2.0-85059512609&origin=resultslist,10.1007/s11240-018-01550-x,Article,,2-s2.0-85059512609,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Government| Academic,2.0,60008467| 60028381,Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57205319132,56018539600,56018539600,-,Mexico,1.0,1108,Horticulture,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3001| 3108,Agricultural biotechnology| Plant biology,-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Flavonoid Diversity and Health Benefits of Tilia,94191,36.727,Very Good,Nacional,2.0
