Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gómez-Osorio, M. Teresa",57729498700,"Blue-space availability, environmental quality and amenity use across contrasting socioeconomic contexts","Thornhill, I.| Hill, M.J.| Castro-Castellon, A.| Gurung, H.| Hobbs, S.| Pineda-Vazquez, M.| Gómez-Osorio, M.T.| Hernández-Avilés, J.S.| Novo, P.| Mesa-Jurado, A.| Calderon-Contreras, R.",11.0,57190445547| 56384843300| 57338730600| 6508063522| 57729498600| 57204807757| 57729498700| 6504407455| 25925317100| 57729346400| 57192682636,2022.0,2022-07-01,Applied Geography,144,-,-,102716,ISSN-01436228,27471.0,Journal,Elsevier Ltd,English,1.41,15,8.1,7,1.138,8,1.39,54.0,17.0,0.87,12.67,19.0,33.0,0.0,3.0,"Thornhill, I., Hill, M.J., Castro-Castellon, A. and 8 more (...) (2022).Blue-space availability, environmental quality and amenity use across contrasting socioeconomic contexts. Applied Geography,144",https://www.scopus.com/record/display.url?eid=2-s2.0-85131407577&origin=resultslist,10.1016/j.apgeog.2022.102716,Article,Hybrid gold|Green,2-s2.0-85131407577,-,University of Manchester| Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Scotland's Rural College| Universidad Nacional Autónoma de México| University of Leeds| University of Huddersfield| Colegio de la Frontera Sur| Bath Spa University,315088| 704696| 505017| 315055| 505023| 315084| 315081| 505030| 702820,Academic| Government,9.0,60003771| 60022267| 60032343| 60024080| 60014923| 60015438| 60276905| 60029824| 60032442| 60012070| 60107757,"The University of Manchester| Bath Spa University| University of Huddersfield| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma Metropolitana| El Colegio de la Frontera Sur| El Colegio de la Frontera Sur| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| University of Leeds| Scotland’s Rural College (SRUC)",57190445547,57192682636,57190445547,-,United Kingdom| Mexico,2.0,1107| 1409| 2300| 3305,"Forestry| Tourism, Leisure and Hospitality Management| General Environmental Science| Geography, Planning and Development",5| 2| 3,Life Sciences & Medicine| Engineering & Technology| Social Sciences & Management,502| 424| 327| 425,Agriculture & Forestry| Environmental Sciences| Hospitality & Leisure Management| Geography,40| 32| 35| 37,Social Sciences| Life Sciences| Business and Economics| Physical Sciences,44| 37,Human Society| Earth Sciences,4406| 3709,Human geography| Physical geography and environmental geoscience,SDG 11,Biodiversity and Water Quality in Freshwater Ecosystems,886,41.727,Aquatic Biodiversity and Habitat Conservation Strategies,12652,84.413,Defensible,Internacional,4.0
