Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernández, Rafael Farfán",58197431700,Intellectual History of Durkheim's First Reception in Mexico: 1939-1959,"Hernández, R.F.| Sosa, Y.N.M.",2.0,58197431700| 58197335000,2022.0,2022-01-01,Estudios Sociologicos,41,122,471-500,-,ISSN-01854186,14377.0,Journal,"Colegio de Mexico, A.C., Departamento de Publicaciones",Spanish,1.09,26,0.6,66,0.156,70,0.15,3.0,0.0,0.0,6.79,81.0,80.0,0.0,0.0,"Hernández, R.F., Sosa, Y.N.M. (2022).Intellectual History of Durkheim's First Reception in Mexico: 1939-1959. Estudios Sociologicos,41(122) 471-500",https://www.scopus.com/record/display.url?eid=2-s2.0-85153622292&origin=resultslist,10.24201/es.2023v41n122.2221,Article,Gold|Green,2-s2.0-85153622292,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60022818,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Mora,58197431700,58197335000,-,-,Mexico,1.0,3312| 3320,Sociology and Political Science| Political Science and International Relations,3,Social Sciences & Management,340| 342,Politics & International Studies| Sociology,40,Social Sciences,44,Human Society,4401| 4410| 4402,Anthropology| Sociology| Criminology,-,Populism and Political Dynamics in Democracy,1382,40.942,Sociological Perspectives on Latin American Development,63284,39.147,Defensible,UAM,1.0
