Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Millán, Saúl",57204502173,From the table companion's point of view: Food and perspective in Nahua narrative,"Millán, S.",1.0,57204502173,2017.0,2017-01-01,Estudios de Cultura Nahuatl,53,-,119-139,-,ISSN-00711675,24967.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.33,75,-,-,-,-,0.35,8.0,1.0,0.0,2.33,73.0,72.0,0.0,0.0,"Millán, S. (2017).From the table companion's point of view: Food and perspective in Nahua narrative. Estudios de Cultura Nahuatl,53119-139",https://www.scopus.com/record/display.url?eid=2-s2.0-85055853251&origin=resultslist,-,Article,,2-s2.0-85055853251,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57204502173,57204502173,France,1.0,1202| 3314,History| Anthropology,3| 1,Social Sciences & Management| Arts & Humanities,126| 304,History| Anthropology,33| 40,Arts and Humanities| Social Sciences,44,Human Society,4401,Anthropology,-,Cultural Landscapes and Political Dynamics in Mesoamerica,1468,4.317,Cultural Rituals and Social Dynamics in Mexico,35703,25.399,Definitive,Personal,1.0
