Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Contreras-Pacheco, Magdalena",57021850900,"Hymenochaete liliae (Agaricomycetes, Fungi), a new species from the state of Oaxaca, Mexico","Contreras-Pacheco, M.| Raymundo, T.| Pacheco, L.| Bautista-Hernández, S.| Valenzuela, R.",5.0,57021850900| 14034454700| 7003783692| 14033664900| 14034808800,2021.0,2021-01-01,Acta Botanica Mexicana,-,128,-,e1907,ISSN-01877151,19200156903.0,Journal,"Instituto de Ecologia, A.C.",English| Spanish,0.56,60,1.3,68,0.256,68,0.06,1.0,1.0,0.0,9.86,73.0,79.0,0.0,0.0,"Contreras-Pacheco, M., Raymundo, T., Pacheco, L. and 2 more (...) (2021).Hymenochaete liliae (Agaricomycetes, Fungi), a new species from the state of Oaxaca, Mexico. Acta Botanica Mexicana,(128) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85135037365&origin=resultslist,10.21829/ABM128.2021.1907,Article,Gold|Green,2-s2.0-85135037365,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60028381| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,57021850900,14034808800,14034808800,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3109| 3108| 3104,Zoology| Plant biology| Evolutionary biology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Phylogeny of Wood-Inhabiting Fungi,7528,88.554,Definitive,Nacional,2.0
