Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pineda-Silva, Angélica",57226560188,Social representations on Democracy in Latin American university students,"Ruiz-Pérez, J.I.| Pineda-Silva, A.",2.0,23493468400| 57226560188,2021.0,2021-01-01,Revista de Psicologia (Peru),39,2,745-775,-,ISSN-02549247,21100469663.0,Journal,Pontificia Universidad Catolica del Peru,Spanish,0.32,76,0.9,77,0.188,81,1.37,48.0,0.0,0.0,12.0,82.0,79.0,0.0,0.0,"Ruiz-Pérez, J.I., Pineda-Silva, A. (2021).Social representations on Democracy in Latin American university students. Revista de Psicologia (Peru),39(2) 745-775",https://www.scopus.com/record/display.url?eid=2-s2.0-85111956024&origin=resultslist,10.18800/PSICO.202102.009,Article,Gold|Green,2-s2.0-85111956024,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,23493468400,57226560188,-,-,Mexico,1.0,3200,General Psychology,3,Social Sciences & Management,541,Psychology,39,Psychology,52,Psychology,5201| 5203| 5205,Applied and developmental psychology| Clinical and health psychology| Social and personality psychology,-,Health Care Dynamics in Brazilian Communities,1024,13.146,Social Representation and Quality of Life in Brazil,13821,62.16,Defensible,UAM,1.0
