Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Fontes, A.",58477499900,Edge and corner states in two-dimensional finite phononic crystals: Simulation and experimental study,"Martínez-García, S.| Zamora-Romero, N.| Manjarrez-Montañez, B.| Fontes, A.| Quintana-Moreno, M.| Flores-Olmedo, E.| Báez, G.| Méndez-Sánchez, R.A.",8.0,58477341100| 58579186300| 58477306400| 58477499900| 35318175500| 55420208100| 15020384600| 57221680249,2023.0,2023-09-01,Results in Engineering,19,-,-,101272,ISSN-25901230,21100904991.0,Journal,Elsevier B.V.,English,1.55,10,5.8,18,0.794,20,0.25,6.0,5.0,0.47,10.7,38.0,50.0,0.0,0.0,"Martínez-García, S., Zamora-Romero, N., Manjarrez-Montañez, B. and 5 more (...) (2023).Edge and corner states in two-dimensional finite phononic crystals: Simulation and experimental study. Results in Engineering,19",https://www.scopus.com/record/display.url?eid=2-s2.0-85164218836&origin=resultslist,10.1016/j.rineng.2023.101272,Article,Gold|Green,2-s2.0-85164218836,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60172289,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México Campus Morelos,58477341100,57221680249,57221680249,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40,Engineering,-,-,-,Structural Health Monitoring Using Acoustic Techniques,301,82.93,Metamaterials for Enhanced Wave Propagation Control,616,99.488,Definitive,Nacional,2.0
