Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez, José Luis Gayosso",57204813820,Urban imaginaries and labor practices in the traders of the public route of the historical center of Querétaro,"Ramírez, J.L.G.",1.0,57204813820,2018.0,2018-09-01,Andamios,15,38,91-112,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.31,77,0.1,73,0.111,81,1.19,45.0,2.0,0.0,2.5,68.0,74.0,0.0,0.0,"Ramírez, J.L.G. (2018).Urban imaginaries and labor practices in the traders of the public route of the historical center of Querétaro. Andamios,15(38) 91-112",https://www.scopus.com/record/display.url?eid=2-s2.0-85057347037&origin=resultslist,10.29092/uacm.v15i38.653,Article,Gold,2-s2.0-85057347037,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57204813820,57204813820,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,40| 33,Social Sciences| Arts and Humanities,50| 44,Philosophy And Religious Studies| Human Society,5003| 4408| 4401,Philosophy| Political science| Anthropology,SDG 11,"Indigenous Rights, Autonomy, and Resource Management",1482,9.68,Territorial Identity and Nature in Patagonia,78240,23.108,Definitive,Personal,1.0
