Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez, Juan Soto",35743714300,CONSUMERISM FOR THE OUTRAGED,"Ramírez, J.S.",1.0,35743714300,2022.0,2022-01-01,Athenea Digital,22,1,1-20,-,ISSN-15788946,5700164001.0,Journal,Universitat Autonoma de Barcelona,English| Spanish,0.37,73,0.6,72,0.163,72,4.85,160.0,0.0,0.0,7.15,81.0,80.0,0.0,0.0,"Ramírez, J.S. (2022).CONSUMERISM FOR THE OUTRAGED. Athenea Digital,22(1) 1-20",https://www.scopus.com/record/display.url?eid=2-s2.0-85128818950&origin=resultslist,10.5565/rev/athenea.2993,Article,Gold|Green,2-s2.0-85128818950,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,35743714300,35743714300,Mexico,1.0,3300,General Social Sciences,3,Social Sciences & Management,-,-,40,Social Sciences,44,Human Society,4405| 4410,Gender studies| Sociology,-,"Intersections of Literature, Philosophy, and Visual Arts",1248,4.12,Contemporary Digital Literature and Cultural Narratives,55096,31.585,Defensible,Personal,1.0
