Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cabello-Robles, Juan J.",59671531000,Carbon dioxide adsorption modeling to determine breakthrough curves in a fixed bed: isotherm and temperature effects,"Esquivel, G.C.| Shafeeyan, M.S.| Rodríguez Nava, C.O.| Cabello-Robles, J.J.| Hernández Botello, M.T.| García-Martínez, J.C.",6.0,55773546500| 36337980400| 57214687062| 59671531000| 55210821600| 56371217600,2024.0,2024-11-01,International Journal of Chemical Reactor Engineering,22,11,1395-1408,-,ISSN-21945748,130033.0,Journal,Walter de Gruyter GmbH,English,0.5,64,3.1,54,0.283,62,1.18,18.0,1.0,0.12,8.56,56.0,68.0,0.0,0.0,"Esquivel, G.C., Shafeeyan, M.S., Rodríguez Nava, C.O. and 3 more (...) (2024).Carbon dioxide adsorption modeling to determine breakthrough curves in a fixed bed: isotherm and temperature effects. International Journal of Chemical Reactor Engineering,22(11) 1395-1408",https://www.scopus.com/record/display.url?eid=2-s2.0-86000145573&origin=resultslist,10.1515/ijcre-2024-0117,Article,,2-s2.0-86000145573,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Golestan University,505017| 505011| 717767,Academic,3.0,60019176| 60023193| 60109911| 60028381,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Golestan University| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55773546500,56371217600,56371217600,-,Mexico| Iran,2.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 9| SDG 13,Innovative Approaches to Carbon Dioxide Capture,837,88.162,Innovative Materials for Carbon Dioxide Capture,1281,99.865,Definitive,Internacional,2.0
