Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Reyes, Alfredo",57203640132,On the norm continuity of the HK-Fourier transform,"Arredondo, J.H.| Mendoza, F.J.| Reyes, A.",3.0,7005418652| 55995922700| 57203640132,2018.0,2018-04-01,Electronic Research Announcements in Mathematical Sciences,25,-,36-47,-,ISSN-19359179,19700176019.0,Journal,American Mathematical Society,English,-,-,0.9,52,0.336,55,1.57,19.0,7.0,0.55,3.61,49.0,45.0,0.0,0.0,"Arredondo, J.H., Mendoza, F.J., Reyes, A. (2018).On the norm continuity of the HK-Fourier transform. Electronic Research Announcements in Mathematical Sciences,2536-47",https://www.scopus.com/record/display.url?eid=2-s2.0-85052533183&origin=resultslist,10.3934/ERA.2018.25.005,Article,Gold,2-s2.0-85052533183,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60028381| 60024830,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Benemérita Universidad Autónoma de Puebla,7005418652,57203640132,-,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4904,Pure mathematics,-,Functional Equations in Normed Spaces,1204,8.764,Generalized Integrals and Differential Equations in Banach Spaces,12991,62.245,Definitive,Nacional,2.0
