Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Lagunas-Herrera, Hipólita",57205311011,"Acute and chronic antihypertensive effect of fractions, tiliroside and scopoletin from malva parviflora","Lagunas-Herrera, H.| Tortoriello, J.| Herrera-Ruiz, M.| Martínez-Henández, G.B.| Zamilpa, A.| Santamaría, L.A.| Lorenzana, M.G.| Lombardo-Earl, G.| Jiménez-Ferrer, E.",9.0,57205311011| 6603895374| 55993760000| 57205309657| 55995895500| 6506651997| 57205316788| 56154626800| 12244113100,2019.0,2019-01-01,Biological and Pharmaceutical Bulletin,42,1,18-25,-,ISSN-09186158,20064.0,Journal,Pharmaceutical Society of Japan,English,0.68,52,2.9,44,0.562,31,0.94,24.0,41.0,2.04,10.77,12.0,13.0,0.0,0.0,"Lagunas-Herrera, H., Tortoriello, J., Herrera-Ruiz, M. and 6 more (...) (2019).Acute and chronic antihypertensive effect of fractions, tiliroside and scopoletin from malva parviflora. Biological and Pharmaceutical Bulletin,42(1) 18-25",https://www.scopus.com/record/display.url?eid=2-s2.0-85059497848&origin=resultslist,10.1248/bpb.b18-00355,Article,Gold,2-s2.0-85059497848,30606987,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Government| Academic,2.0,60008467| 60028381,Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57205311011,12244113100,12244113100,-,Mexico,1.0,3003| 3004,Pharmaceutical Science| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 34| 31,Biomedical And Clinical Sciences| Chemical Sciences| Biological Sciences,3214| 3101| 3404,Pharmacology and pharmaceutical sciences| Biochemistry and cell biology| Medicinal and biomolecular chemistry,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Scopoletin and Its Therapeutic Potential in Plant Extracts,50574,63.33,Defensible,Nacional,2.0
