Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Reséndiz-Muñoz, J.",57195595291,Mathematical model for describing corn grain dehydration kinetics after a nixtamalization process,"Gruintal-Santos, M.Á.| Zagaceta-álvarez, M.T.| Cruz, K.A.A.| Reséndiz-Muñoz, J.| Martinez-Flores, H.E.| Fernández-Muñoz, J.L.",6.0,37111180000| 36156246400| 57192907569| 57195595291| 6603129888| 6508137355,2021.0,2021-08-01,Foods,10,8,-,1771,ISSN-23048158,21100898636.0,Journal,MDPI AG,English,1.41,16,4.1,5,0.726,14,3.35,74.0,3.0,0.2,10.16,60.0,67.0,0.0,0.0,"Gruintal-Santos, M.Á., Zagaceta-álvarez, M.T., Cruz, K.A.A. and 3 more (...) (2021).Mathematical model for describing corn grain dehydration kinetics after a nixtamalization process. Foods,10(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85112062144&origin=resultslist,10.3390/foods10081771,Article,Gold|Green,2-s2.0-85112062144,-,Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Universidad Michoacana de San Nicolas de Hidalgo| Instituto Politécnico Nacional,505017| 714299| 505022| 505011,Academic,4.0,60022139| 60019176| 60023193| 60032816| 60013076,Universidad Autónoma de Guerrero| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Michoacana de San Nicolás de Hidalgo| Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada,37111180000,6508137355,6508137355,-,Mexico,1.0,1106| 1110| 2404| 3306| 3601,Food Science| Plant Science| Microbiology| Health (social science)| Health Professions (miscellaneous),5| 3,Life Sciences & Medicine| Social Sciences & Management,502| 507,Agriculture & Forestry| Biological Sciences,32| 40| 34,Life Sciences| Social Sciences| Medical and Health,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3006| 3106,Food sciences| Industrial biotechnology,-,Starch Properties and Applications in Food Science,737,83.584,Nutritional and Functional Aspects of Nixtamalized Maize,28077,74.576,Definitive,Nacional,4.0
