Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rodríguez-Gamiño, Ma De Lourdes",16508190500,Effect of potassium nitrate on the production of ricinine by ricinus communis and its insecticidal activity against Spodoptera frugiperda,"Flores-Macías, A.| Vela-Correa, G.| Rodríguez-Gamiño, M.D.L.| Akhtar, Y.| Figueroa-Brito, R.| Pérez-Moreno, V.| Rico-Rodríguez, M.A.| Ramos-López, M.A.",8.0,16053511000| 16508039900| 16508190500| 57195959158| 24398995900| 55203053300| 55830974600| 35759391500,2016.0,2016-01-01,Revista Fitotecnia Mexicana,39,1,41-47,-,ISSN-01877380,12300154905.0,Journal,Sociedad Mexicana de Fitogenetica,English,0.55,58,0.5,77,0.197,73,0.8,37.0,4.0,0.14,6.91,58.0,66.0,0.0,0.0,"Flores-Macías, A., Vela-Correa, G., Rodríguez-Gamiño, M.D.L. and 5 more (...) (2016).Effect of potassium nitrate on the production of ricinine by ricinus communis and its insecticidal activity against Spodoptera frugiperda. Revista Fitotecnia Mexicana,39(1) 41-47",https://www.scopus.com/record/display.url?eid=2-s2.0-84962728330&origin=resultslist,-,Article,,2-s2.0-84962728330,-,Universidad Autónoma Metropolitana| University of British Columbia| Instituto Politécnico Nacional| Universidad Autonoma Queretaro,505017| 501036| 505011| 505048,Academic,4.0,60010210| 60010365| 60019176| 60020052,Universidad Autónoma Metropolitana Unidad Xochimilco| The University of British Columbia| Instituto Politécnico Nacional| Universidad Autónoma de Querétaro,16053511000,35759391500,35759391500,-,Mexico| Canada,2.0,1102| 1108| 1110| 1311,Agronomy and Crop Science| Horticulture| Plant Science| Genetics,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3108| 3008| 3004,Plant biology| Horticultural production| Crop and pasture production,-,Innovative Strategies for Pest Control and Management,878,47.155,Plant Extracts for Insect Pest Management,63514,46.443,Defensible,Internacional,3.0
