Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"López Robles, Adalberto",58513991200,ANALYSIS OF MEDIA USE AND CREATION OF VIRTUAL COMMUNITIES CONCERNING THE #FRENA CASE IN MEXICO,"López Robles, A.",1.0,58513991200,2023.0,2023-06-01,Contratexto,-,39,73-97,-,ISSN-10259945,21101044933.0,Journal,Universidad de Lima,Spanish,0.39,72,0.3,68,0.144,56,1.22,24.0,1.0,0.19,5.13,65.0,67.0,0.0,0.0,"López Robles, A. (2023).ANALYSIS OF MEDIA USE AND CREATION OF VIRTUAL COMMUNITIES CONCERNING THE #FRENA CASE IN MEXICO. Contratexto,(39) 73-97",https://www.scopus.com/record/display.url?eid=2-s2.0-85166293953&origin=resultslist,10.26439/contratexto2023.n39.6060,Article,Gold|Green,2-s2.0-85166293953,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,58513991200,58513991200,Mexico,1.0,3310| 3315,Linguistics and Language| Communication,1| 3,Arts & Humanities| Social Sciences & Management,311| 130,Communication & Media Studies| Linguistics,40| 33,Social Sciences| Arts and Humanities,44| 36| 47,"Human Society| Creative Arts And Writing| Language, Communication And Culture",3605| 4405| 4701,Screen and digital media| Gender studies| Communication and media studies,-,Media Influence on Political Communication Dynamics,181,89.339,Political Engagement through Social Media Networks,2238,99.357,Definitive,Personal,1.0
