Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Zárate, J. Antonio",57207870668,SO2 Capture at Low Pressure in a Prototypical MIL-53 Aluminum MOF Family: The Influence of Pore Expansion,"López-Olvera, A.| Zárate, J.A.| Obeso, J.L.| Sánchez-González, E.| de los Reyes, J.A.| Peralta, R.A.| González-Zamora, E.| Ibarra, I.A.",8.0,57192953714| 57207870668| 57580822200| 24172136000| 6701672264| 56879898700| 55989686000| 55000477500,2023.0,2023-12-25,Inorganic Chemistry,62,51,20901-20905,-,ISSN-00201669,25264.0,Journal,American Chemical Society,English,0.89,34,7.6,15,0.928,11,2.33,37.0,8.0,0.85,9.42,28.0,34.0,0.0,0.0,"López-Olvera, A., Zárate, J.A., Obeso, J.L. and 5 more (...) (2023).SO2 Capture at Low Pressure in a Prototypical MIL-53 Aluminum MOF Family: The Influence of Pore Expansion. Inorganic Chemistry,62(51) 20901-20905",https://www.scopus.com/record/display.url?eid=2-s2.0-85180071808&origin=resultslist,10.1021/acs.inorgchem.3c03179,Article,,2-s2.0-85180071808,38085262,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Stockholm University,505017| 505011| 505023| 332014,Academic,4.0,60032442| 60005971| 60028381| 60019176| 60028378,Universidad Nacional Autónoma de México| Instituto de Investigaciones en Materiales| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Stockholms universitet,57192953714,55000477500,57192953714| 55989686000| 55000477500,-,Mexico| Sweden,2.0,1604| 1606,Inorganic Chemistry| Physical and Theoretical Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 249,Chemistry| Engineering - Petroleum,37,Physical Sciences,34,Chemical Sciences,3403| 3402,Macromolecular and materials chemistry| Inorganic chemistry,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Tailored MOFs for Selective Gas Adsorption,19124,99.42,Definitive,Internacional,3.0
