Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Priego Sánchez, Belém",57201721888,Idiom polarity identification using contextual information,"Priego Sánchez, B.| Pinto, D.",2.0,57201721888| 14833179900,2018.0,2018-01-01,Computacion y Sistemas,22,1,27-33,-,ISSN-14055546,21100223167.0,Journal,Instituto Politecnico Nacional,English,0.66,53,0.7,78,0.175,67,0.78,24.0,8.0,0.4,9.95,46.0,52.0,0.0,0.0,"Priego Sánchez, B., Pinto, D. (2018).Idiom polarity identification using contextual information. Computacion y Sistemas,22(1) 27-33",https://www.scopus.com/record/display.url?eid=2-s2.0-85045928219&origin=resultslist,10.13053/CyS-22-1-2791,Article,,2-s2.0-85045928219,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60014923| 60024830,Universidad Autónoma Metropolitana| Benemérita Universidad Autónoma de Puebla,57201721888,14833179900,57201721888,-,Mexico,1.0,1700,General Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38,Computer Science,46,Information And Computing Sciences,4605| 4602| 4603,Data management and data science| Artificial intelligence| Computer vision and multimedia computation,-,Machine Learning Techniques in Sentiment Analysis,5,99.738,Sentiment Classification in Social Networking Data,32,99.589,Definitive,Nacional,2.0
