Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Velasco, María Guadalupe León",59235829600,"From soil to tierrita: Contrasts between Mexican soil regulation and the perspectives, values, and practices of indigenous communities","Hensler, L.| Benítez, M.| Nájera, L.B.| Quesada, B.V.| Hernández, Y.P.| Ángeles, A.S.| Morales, C.A.| Ixmatlahua, M.D.C.C.| Desion, D.M.J.| Ayohua, K.C.G.| Francisco, M.D.| Velasco, M.G.L.| Panzo, M.I.Q.| Esponda, X.M.",14.0,56520157600| 15764582900| 59235633100| 59235699800| 59236021300| 59235765400| 59235562200| 59235893100| 59235699900| 59235562300| 59236021400| 59235829600| 59235829700| 59235953800,2024.0,2024-07-05,Elementa,12,1,-,12,ISSN-23251026,21100777486.0,Journal,University of California Press,English,1.21,20,7.8,7,1.353,7,2.03,25.0,1.0,0.17,5.82,56.0,65.0,0.0,0.0,"Hensler, L., Benítez, M., Nájera, L.B. and 11 more (...) (2024).From soil to tierrita: Contrasts between Mexican soil regulation and the perspectives, values, and practices of indigenous communities. Elementa,12(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85199712914&origin=resultslist,10.1525/elementa.2023.00081,Article,Gold,2-s2.0-85199712914,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana,505001| 505017| 505023| 505056,Academic,4.0,131500376| 60032442| 60174564| 60024830| 131500301| 60007909| 60010210,"A.C. (TerraVida)| Universidad Nacional Autónoma de México| Instituto de Ecología, UNAM| Benemérita Universidad Autónoma de Puebla| A.C. (CEMDA)| Universidad Veracruzana| Universidad Autónoma Metropolitana Unidad Xochimilco",56520157600,59235953800,56520157600,-,Mexico,1.0,1902| 1907| 1909| 1910| 2303| 2305,Atmospheric Science| Geology| Geotechnical Engineering and Engineering Geology| Oceanography| Ecology| Environmental Engineering,2| 4,Engineering & Technology| Natural Sciences,451| 416| 249| 424| 247| 450,Geophysics| Earth & Marine Sciences| Engineering - Petroleum| Environmental Sciences| Engineering - Mineral & Mining| Geology,37,Physical Sciences,41| 37,Environmental Sciences| Earth Sciences,-,-,SDG 2| SDG 16,Ecosystem Services and Land Use Dynamics,140,96.076,Ecosystem Services and Land Use Dynamics,28,99.929,Definitive,Nacional,4.0
