Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Carreño, Alfredo Andrade",57150674300,The mexican journal of political and social sciences 60 years of support to scientific creativity,"Carreño, A.A.",1.0,57150674300,2016.0,2016-01-01,Revista Mexicana de Ciencias Politicas y Sociales,61,226,457-472,-,ISSN-01851918,24244.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.54,60,0.2,80,0.177,57,1.21,42.0,2.0,0.17,5.82,67.0,64.0,0.0,0.0,"Carreño, A.A. (2016).The mexican journal of political and social sciences 60 years of support to scientific creativity. Revista Mexicana de Ciencias Politicas y Sociales,61(226) 457-472",https://www.scopus.com/record/display.url?eid=2-s2.0-84959558782&origin=resultslist,10.1016/S0185-1918(16)30018-6,Article,Gold|Green,2-s2.0-84959558782,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57150674300,57150674300,Mexico,1.0,3312| 3322,Sociology and Political Science| Urban Studies,3,Social Sciences & Management,106| 342,Architecture| Sociology,40,Social Sciences,44,Human Society,4410| 4407| 4408,Sociology| Policy and administration| Political science,-,Populism and Political Dynamics in Democracy,1382,40.942,Sociological Perspectives on Latin American Development,63284,39.147,Definitive,Personal,1.0
