Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Samano-Perfecto, Quetzalli",58091376700,Robust control designs for microalgae cultivation in continuous photobioreactors,"Rodriguez-Jara, M.| Ramírez-Castelan, C.E.| Samano-Perfecto, Q.| Ricardez-Sandoval, L.A.| Puebla, H.",5.0,57200799067| 56974335000| 58091376700| 21735243100| 6603401765,2023.0,2023-04-01,International Journal of Chemical Reactor Engineering,21,4,521-535,-,ISSN-21945748,130033.0,Journal,De Gruyter Open Ltd,English,0.43,68,2.7,58,0.307,58,2.95,63.0,4.0,0.31,13.01,43.0,59.0,0.0,0.0,"Rodriguez-Jara, M., Ramírez-Castelan, C.E., Samano-Perfecto, Q. and 2 more (...) (2023).Robust control designs for microalgae cultivation in continuous photobioreactors. International Journal of Chemical Reactor Engineering,21(4) 521-535",https://www.scopus.com/record/display.url?eid=2-s2.0-85147417299&origin=resultslist,10.1515/ijcre-2022-0115,Article,,2-s2.0-85147417299,-,Universidad Autónoma Metropolitana| University of Waterloo,505017| 501051,Academic,2.0,60023193| 60014171,Universidad Autónoma Metropolitana - Azcapotzalco| University of Waterloo,57200799067,6603401765,6603401765,-,Mexico| Canada,2.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 7| SDG 13| SDG 15,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgae Systems for Carbon Dioxide Utilization,3911,98.725,Definitive,Internacional,1.0
