Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernández-Cerón, Miguel",55908966500,Melatonin in Combination with Albendazole or Albendazole Sulfoxide Produces a Synergistic Cytotoxicity against Malignant Glioma Cells through Autophagy and Apoptosis,"Hernández-Cerón, M.| Chavarria, V.| Ríos, C.| Pineda, B.| Palomares-Alonso, F.| Rojas-Tomé, I.S.| Jung-Cook, H.",7.0,55908966500| 57222815956| 7101933223| 6602946227| 16064596500| 56486104100| 7201617832,2023.0,2023-06-01,Brain Sciences,13,6,-,869,ISSN-20763425,21100367158.0,Journal,MDPI,English,0.86,36,4.8,52,0.796,49,1.96,29.0,4.0,0.44,9.01,43.0,52.0,0.0,0.0,"Hernández-Cerón, M., Chavarria, V., Ríos, C. and 4 more (...) (2023).Melatonin in Combination with Albendazole or Albendazole Sulfoxide Produces a Synergistic Cytotoxicity against Malignant Glioma Cells through Autophagy and Apoptosis. Brain Sciences,13(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85164006683&origin=resultslist,10.3390/brainsci13060869,Article,Gold|Green,2-s2.0-85164006683,-,Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Universidad Nacional Autónoma de México,505017| 505040| 505023,Academic| Government,3.0,60014923| 60000029| 60010210| 60032442,Universidad Autónoma Metropolitana| Instituto Nacional de Neurología y Neurocirugía| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,55908966500,7201617832,7201617832,-,Mexico,1.0,2800,General Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,52| 32,Psychology| Biomedical And Clinical Sciences,3209| 5201| 5202,Neurosciences| Applied and developmental psychology| Biological psychology,SDG 3,Tubulin Dynamics and Drug Resistance in Cancer Therapy,1336,14.323,Mebendazole's Role in Cancer Treatment and Drug Repositioning,65231,81.902,Definitive,Nacional,3.0
