Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cruz-Sampedro, Jaime",55989695000,Hardy's reduction for a class of liouville integrals of elementary functions,"Cruz-Sampedro, J.| Tetlalmatzi-Montiel, M.",2.0,55989695000| 55027310000,2016.0,2016-01-01,American Mathematical Monthly,123,5,448-470,-,ISSN-00029890,24656.0,Journal,Mathematical Association of America,English,0.91,34,0.6,72,0.46,48,0.0,6.0,0.0,0.0,2.92,81.0,71.0,0.0,0.0,"Cruz-Sampedro, J., Tetlalmatzi-Montiel, M. (2016).Hardy's reduction for a class of liouville integrals of elementary functions. American Mathematical Monthly,123(5) 448-470",https://www.scopus.com/record/display.url?eid=2-s2.0-85032130266&origin=resultslist,10.4169/amer.math.monthly.123.5.448,Article,,2-s2.0-85032130266,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,60023193| 60027135,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma del Estado de Hidalgo,55989695000,55027310000,-,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4904,Pure mathematics,-,Generalized Inequalities and Transform Methods in Analysis,1240,15.304,Differential Galois Theory and Hamiltonian Systems,24885,63.696,Very Good,Nacional,2.0
