Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Esquivel, Alfonso",46261024300,The trophic role and impact of plankton ciliates in the microbial web structure of a tropical polymictic lake dominated by filamentous cyanobacteria,"Esquivel, A.| Barani, A.| Macek, M.| Soto-Castor, R.| Bulit, C.",5.0,46261024300| 6506846910| 55993686800| 7801618563| 6508053295,2016.0,2016-01-01,Journal of Limnology,75,1S,93-106,-,ISSN-11295767,29608.0,Journal,Page Press Publications,English,0.85,37,3.2,23,0.579,33,0.65,27.0,9.0,0.4,7.54,44.0,51.0,0.0,0.0,"Esquivel, A., Barani, A., Macek, M. and 2 more (...) (2016).The trophic role and impact of plankton ciliates in the microbial web structure of a tropical polymictic lake dominated by filamentous cyanobacteria. Journal of Limnology,75(1S) 93-106",https://www.scopus.com/record/display.url?eid=2-s2.0-84964959811&origin=resultslist,10.4081/jlimnol.2016.1392,Article,Gold|Green,2-s2.0-84964959811,-,Aix-Marseille Université| Universidad Autónoma Metropolitana| CNRS| Institut de recherche pour le développement| INRAE| Université de Toulon| Universidad Nacional Autónoma de México,700232| 505017| 314004| 314274| 314023| 314078| 505023,Government| Academic,7.0,60010210| 60107109| 60003800| 60005058| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| OSU Institut Pythéas| Institut Méditerranéen d'Océanologie| Facultad de Estudios Superiores Iztacala| Universidad Nacional Autónoma de México,46261024300,6508053295,46261024300,-,Mexico| France,2.0,1104| 2303| 2312,Aquatic Science| Ecology| Water Science and Technology,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,502| 424,Agriculture & Forestry| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 14,Harmful Algal Blooms and Acanthamoeba Dynamics,410,59.974,Microzooplankton and Dinoflagellate Interactions in Aquatic Systems,5707,84.841,Definitive,Internacional,2.0
