Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Martínez, María Teresa Berrocal",59155592800,Epidemiological behavior of Salmonella sp. in plant-based foods by intercontinental region,"Martínez, M.T.B.| Ruiz-Juárez, D.| Gutiérrez-Rojas, M.| Olivares-Orozco, J.",4.0,59155592800| 57219595923| 57219597373| 6504478472,2023.0,2023-01-30,Revista Mexicana de Ciencias Agricolas,14,1,109-121,-,ISSN-20070934,21101168002.0,Journal,"National Institute of Forestry, Agricultural and Livestock Research",Spanish,0.34,76,0.2,98,0.145,92,0.45,9.0,2.0,0.22,9.13,56.0,65.0,0.0,0.0,"Martínez, M.T.B., Ruiz-Juárez, D., Gutiérrez-Rojas, M. and 1 more (...) (2023).Epidemiological behavior of Salmonella sp. in plant-based foods by intercontinental region. Revista Mexicana de Ciencias Agricolas,14(1) 109-121",https://www.scopus.com/record/display.url?eid=2-s2.0-85195133723&origin=resultslist,10.29312/remexca.v14i1.2966,Article,Gold|Green,2-s2.0-85195133723,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,59155592800,6504478472,57219595923,-,Mexico,1.0,1102,Agronomy and Crop Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,-,-,-,-,-,Resistance Mechanisms in Salmonella and Campylobacter Infections,230,58.797,Invasive Salmonella Infections in Neonatal Infants,38811,80.928,Definitive,UAM,1.0
