Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Velázquez-Morales, José Vicente",36601638600,Detection of Mycobacterium avium subsp. paratuberculosis in reproductive tissue and semen of naturally infected rams,"Velázquez-Morales, J.V.| Santillán-Flores, M.A.| Gallegos-Sánchez, J.| Cuca-García, J.M.| Navarro-Maldonado, M.C.| Rojas-Martínez, R.I.| Cortez-Romero, C.",7.0,36601638600| 14018348100| 55989650900| 8544340300| 57214438910| 55989706500| 14065974400,2019.0,2019-01-01,Animal Reproduction,16,4,930-937,-,ISSN-18069614,21100349558.0,Journal,Colegio Brasileiro de Reproducao Animal,English,0.59,58,1.2,42,0.355,41,0.46,9.0,6.0,0.73,5.48,50.0,37.0,0.0,0.0,"Velázquez-Morales, J.V., Santillán-Flores, M.A., Gallegos-Sánchez, J. and 4 more (...) (2019).Detection of Mycobacterium avium subsp. paratuberculosis in reproductive tissue and semen of naturally infected rams. Animal Reproduction,16(4) 930-937",https://www.scopus.com/record/display.url?eid=2-s2.0-85083278989&origin=resultslist,10.21451/1984-3143-AR2018-0147,Article,Gold|Green,2-s2.0-85083278989,-,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Colegio de Postgraduados",505038| 505017| 505003,Academic| Government,3.0,60033065| 60017983| 60028381| 60031998,"Colegio De Postgraduados Campus Montecillo| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Colegio De Postgraduados Campus San Luis Potosí",36601638600,14065974400,14065974400,-,Mexico,1.0,1103| 3400,Animal Science and Zoology| General Veterinary,5,Life Sciences & Medicine,546| 502,Veterinary Science| Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3003| 3109,Animal production| Zoology,-,Inflammatory Bowel Disease and Patient Quality of Life,109,82.538,Paratuberculosis and Mycobacterium Avium Insights,1117,88.671,Definitive,Nacional,3.0
