Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"González Rivera, Ana Isabel",58121772200,Air Quality and Atmospheric Emissions from the Operation of the Main Mexican Port in the Gulf of Mexico from 2019 to 2020,"González Rivera, A.I.| Mugica-Álvarez, V.| Sosa Echeverría, R.| Sánchez Álvarez, P.| Magaña Rueda, V.| Vázquez Cruz, G.| Retama, A.",7.0,58121772200| 57204835583| 57317472900| 22951617500| 57215001984| 58121471100| 8900058400,2023.0,2023-02-01,Journal of Marine Science and Engineering,11,2,-,265,ISSN-20771312,21100830140.0,Journal,MDPI,English,0.98,28,4.4,34,0.532,39,1.39,30.0,9.0,0.84,10.77,25.0,34.0,0.0,0.0,"González Rivera, A.I., Mugica-Álvarez, V., Sosa Echeverría, R. and 4 more (...) (2023).Air Quality and Atmospheric Emissions from the Operation of the Main Mexican Port in the Gulf of Mexico from 2019 to 2020. Journal of Marine Science and Engineering,11(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85149120167&origin=resultslist,10.3390/jmse11020265,Article,Gold|Green,2-s2.0-85149120167,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60014923| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,58121772200,8900058400,57317472900,-,Mexico,1.0,2205| 2212| 2312,Civil and Structural Engineering| Ocean Engineering| Water Science and Technology,2| 4,Engineering & Technology| Natural Sciences,424| 247| 220| 451| 249| 416,Environmental Sciences| Engineering - Mineral & Mining| Engineering - Civil & Structural| Geophysics| Engineering - Petroleum| Earth & Marine Sciences,36| 37,Engineering| Physical Sciences,40| 37| 30,"Engineering| Earth Sciences| Agricultural, Veterinary And Food Sciences",3005| 4015| 3709,Fisheries sciences| Maritime engineering| Physical geography and environmental geoscience,SDG 3| SDG 11| SDG 13| SDG 14,Ship Emissions and Hydrodynamics,1097,66.71,Maritime Emissions and Environmental Impact Solutions,2841,99.558,Definitive,Nacional,2.0
