Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ruiz-Sánchez, Miguel Angel",6603425777,Genetic Algorithm Based Prefix Partitioning for Memory-Efficient IPv4/6 Lookup,"Sanchez Jimenez, F.U.| Ruiz Sanchez, M.A.| Jalpa Villanueva, C.",3.0,57215010420| 6603425777| 15742672100,2019.0,2019-11-01,IEEE Latin America Transactions,17,11,1823-1830,8986420,ISSN-15480992,19700181218.0,Journal,IEEE Computer Society,Spanish,0.64,55,2.1,39,0.334,41,0.47,25.0,2.0,0.09,10.76,67.0,72.0,0.0,0.0,"Sanchez Jimenez, F.U., Ruiz Sanchez, M.A., Jalpa Villanueva, C. (2019).Genetic Algorithm Based Prefix Partitioning for Memory-Efficient IPv4/6 Lookup. IEEE Latin America Transactions,17(11) 1823-1830",https://www.scopus.com/record/display.url?eid=2-s2.0-85079637656&origin=resultslist,10.1109/TLA.2019.8986420,Article,,2-s2.0-85079637656,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57215010420,15742672100,57215010420,-,Mexico,1.0,1700| 2208,General Computer Science| Electrical and Electronic Engineering,2,Engineering & Technology,221| 249| 212,Engineering - Electrical & Electronic| Engineering - Petroleum| Computer Science & Information Systems,36| 38,Engineering| Computer Science,40,Engineering,-,-,-,Resource Management in Software-Defined Networks,654,75.54,Packet Classification and Memory Architecture Innovations,8657,69.373,Definitive,UAM,1.0
