Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Günther, María Griselda",57208705389,"On crises, ecologies, and transitions: Reflections on latin american social theory regarding global environmental change","Blanco-Wells, G.| Günther, M.G.",2.0,56669291300| 57208705389,2019.0,2019-01-01,Revista Colombiana de Sociologia,42,1,19-40,-,ISSN-0120159X,20600195529.0,Journal,Universidad Nacional de Colombia,Spanish,0.13,88,0.3,42,0.112,79,9.44,430.0,11.0,2.05,2.92,38.0,13.0,0.0,0.0,"Blanco-Wells, G., Günther, M.G. (2019).On crises, ecologies, and transitions: Reflections on latin american social theory regarding global environmental change. Revista Colombiana de Sociologia,42(1) 19-40",https://www.scopus.com/record/display.url?eid=2-s2.0-85065593935&origin=resultslist,10.15446/rcs.v42n1.73190,Article,Gold|Green,2-s2.0-85065593935,-,Universidad Autónoma Metropolitana| Universidad Austral de Chile,505017| 603003,Academic,2.0,60003634| 60010210,Universidad Austral de Chile| Universidad Autónoma Metropolitana Unidad Xochimilco,56669291300,57208705389,-,-,Chile| Mexico,2.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,40| 33,Social Sciences| Arts and Humanities,44,Human Society,4401| 4403| 4410,Anthropology| Demography| Sociology,SDG 8,Sustainable Energy Systems and Rural Electrification,1062,83.846,Energy Systems and Sustainable Development Strategies,21263,41.311,Defensible,Internacional,1.0
