Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Bello, Oscar",57214096616,HGF induces protective effects in α-naphthylisothiocyanate-induced intrahepatic cholestasis by counteracting oxidative stress,"Salas-Silva, S.| Simoni-Nieves, A.| Razori, M.V.| López-Ramirez, J.| Barrera-Chimal, J.| Lazzarini, R.| Bello, O.| Souza, V.| Miranda-Labra, R.U.| Gutiérrez-Ruiz, M.C.| Gomez-Quiroz, L.E.| Roma, M.G.| Bucio-Ortiz, L.",13.0,57205326890| 57197856358| 56512307400| 57205326866| 36655413000| 56063896900| 57214096616| 55993744400| 36017234400| 7004019071| 56000734700| 7004568500| 55989671200,2020.0,2020-04-01,Biochemical Pharmacology,174,-,-,113812,ISSN-00062952,20063.0,Journal,Elsevier Inc.,English,1.34,18,8.4,12,1.595,12,1.05,26.0,20.0,0.93,12.84,24.0,30.0,0.0,0.0,"Salas-Silva, S., Simoni-Nieves, A., Razori, M.V. and 10 more (...) (2020).HGF induces protective effects in α-naphthylisothiocyanate-induced intrahepatic cholestasis by counteracting oxidative stress. Biochemical Pharmacology,174",https://www.scopus.com/record/display.url?eid=2-s2.0-85078183313&origin=resultslist,10.1016/j.bcp.2020.113812,Article,Green,2-s2.0-85078183313,31954718,Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de Rosario| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,601002| 601009| 505017| 505008| 505023,Academic| Government,5.0,60028381| 60025699| 60104580| 60032442| 60010748| 60014923,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional de Rosario| Instituto de Fisiología Experimental| Universidad Nacional Autónoma de México| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Autónoma Metropolitana,57205326890,55989671200,7004568500,-,Mexico| Argentina,2.0,1303| 3004,Biochemistry| Pharmacology,5,Life Sciences & Medicine,537| 507,Pharmacy & Pharmacology| Biological Sciences,34| 32,Medical and Health| Life Sciences,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3214| 3101,Pharmacology and pharmaceutical sciences| Biochemistry and cell biology,-,Cholesterol Regulation and Bile Acid Interactions,1109,53.826,ANIT-Induced Liver Injury and Cholestasis Mechanisms,91499,39.242,Defensible,Internacional,3.0
