Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Erika, Contreras Nuñez",57211022004,Effect of Cucumis sativus on Dysfunctional 3T3-L1 Adipocytes,"Marisol, M.-M.| Celeste, T.-M.| Laura, M.-M.| Fernando, E.-G.| José, P.-C.| Alejandro, Z.| Omar, M.-C.| Francisco, A.-A.| Julio César, A.-P.| Erika, C.-N.| Angélica, S.-C.| Gladis, F.| Enrique, J.-F.| Gabriela, R.",14.0,57211019976| 55996427400| 57211022211| 57211022918| 57211026901| 55995895500| 57211025800| 57211020894| 57211023313| 57211022004| 57211019906| 57211026065| 59454707900| 57211024304,2019.0,2019-12-01,Scientific Reports,9,1,-,13372,ISSN-20452322,21100200805.0,Journal,Nature Publishing Group,English,1.39,15,7.2,7,1.341,7,0.94,32.0,8.0,0.15,19.65,45.0,68.0,0.0,0.0,"Marisol, M.-M., Celeste, T.-M., Laura, M.-M. and 11 more (...) (2019).Effect of Cucumis sativus on Dysfunctional 3T3-L1 Adipocytes. Scientific Reports,9(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85072288966&origin=resultslist,10.1038/s41598-019-49458-6,Article,Gold|Green,2-s2.0-85072288966,31527805,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,505016| 505017| 505006| 505023,Academic| Government,4.0,60025626| 60008467| 60032442| 60028381,Universidad Autónoma del Estado de Morelos| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57211019976,57211024304,57211024304,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3,Cell Death Mechanisms in Cancer Progression,43,77.109,ERK5 Pathway in Cancer Progression and Treatment,65129,72.18,Weak,Nacional,4.0
