Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Páez-Hernández, Ricardo Teodoro",6508328945,General Properties for an Agrawal Thermal Engine,"Paéz-Hernández, R.T.| Chimal-Eguía, J.C.| Sánchez-Salas, N.| Ladino-Luna, D.",4.0,6508328945| 9433759900| 6602477372| 6506447422,2018.0,2018-04-25,Journal of Non-Equilibrium Thermodynamics,43,2,131-139,-,ISSN-03400204,13784.0,Journal,Walter de Gruyter GmbH,English,0.86,39,3,36,0.564,32,1.21,33.0,17.0,0.99,14.21,30.0,29.0,0.0,0.0,"Paéz-Hernández, R.T., Chimal-Eguía, J.C., Sánchez-Salas, N. and 1 more (...) (2018).General Properties for an Agrawal Thermal Engine. Journal of Non-Equilibrium Thermodynamics,43(2) 131-139",https://www.scopus.com/record/display.url?eid=2-s2.0-85042701424&origin=resultslist,10.1515/jnet-2017-0051,Article,,2-s2.0-85042701424,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional,6508328945,6506447422,6508328945,-,Mexico,1.0,1600| 3100,General Chemistry| General Physics and Astronomy,4,Natural Sciences,439| 409,Physics & Astronomy| Chemistry,37,Physical Sciences,40,Engineering,4012,Fluid mechanics and thermal engineering,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,A simplified analysis of the Feynman pallet and ratchet mechanism considering different forms of generated power,"Ladino-Luna, D.| Chimal-Eguía, J.C.| Pacheco-Paez, J.C.| Páez-Hernández, R.T.",4.0,6506447422| 9433759900| 56483262600| 6508328945,2023.0,2023-07-01,Journal of Non-Equilibrium Thermodynamics,48,3,291-302,-,ISSN-03400204,13784.0,Journal,De Gruyter Open Ltd,English,0.94,30,9.1,11,0.665,28,1.24,22.0,16.0,1.17,13.71,14.0,25.0,0.0,0.0,"Ladino-Luna, D., Chimal-Eguía, J.C., Pacheco-Paez, J.C. and 1 more (...) (2023).A simplified analysis of the Feynman pallet and ratchet mechanism considering different forms of generated power. Journal of Non-Equilibrium Thermodynamics,48(3) 291-302",https://www.scopus.com/record/display.url?eid=2-s2.0-85146668492&origin=resultslist,10.1515/jnet-2022-0098,Article,,2-s2.0-85146668492,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60014923| 60019176,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,6506447422,6508328945,6506447422,-,Mexico,1.0,1600| 3100,General Chemistry| General Physics and Astronomy,4,Natural Sciences,439| 409,Physics & Astronomy| Chemistry,37,Physical Sciences,40,Engineering,4012,Fluid mechanics and thermal engineering,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Properties of the vascular networks in malignant tumors,"Chimal-Eguía, J.C.| Castillo-Montiel, E.| Paez-Hernández, R.T.",3.0,9433759900| 56685602100| 6508328945,2020.0,2020-02-01,Entropy,22,2,-,166,ISSN-10994300,13715.0,Journal,MDPI AG,English,1.03,30,4,12,0.468,37,0.6,13.0,10.0,0.63,11.11,40.0,40.0,0.0,0.0,"Chimal-Eguía, J.C., Castillo-Montiel, E., Paez-Hernández, R.T. (2020).Properties of the vascular networks in malignant tumors. Entropy,22(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85080866871&origin=resultslist,10.3390/e22020166,Article,Gold|Green,2-s2.0-85080866871,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60023193,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco,9433759900,6508328945,9433759900,-,Mexico,1.0,1710| 2208| 2610| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| Physics and Astronomy (miscellaneous),4| 2,Natural Sciences| Engineering & Technology,212| 221| 439| 249,Computer Science & Information Systems| Engineering - Electrical & Electronic| Physics & Astronomy| Engineering - Petroleum,38| 37| 36,Computer Science| Physical Sciences| Engineering,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Vascular Endothelial Growth Factor in Tumor Dynamics,319,72.596,Mathematical Models in Tumor Growth and Angiogenesis,4947,89.841,Defensible,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Performance of a simple energetic-converting reaction model using linear irreversible thermodynamics,"Chimal-Eguia, J.C.| Paez-Hernandez, R.| Ladino-Luna, D.| Velázquez-Arcos, J.M.",4.0,9433759900| 6508328945| 6506447422| 24278952000,2019.0,2019-11-01,Entropy,21,11,-,1030,ISSN-10994300,13715.0,Journal,MDPI AG,English,1.11,25,3.7,13,0.527,33,0.66,18.0,6.0,0.49,10.18,50.0,48.0,0.0,0.0,"Chimal-Eguia, J.C., Paez-Hernandez, R., Ladino-Luna, D. and 1 more (...) (2019).Performance of a simple energetic-converting reaction model using linear irreversible thermodynamics. Entropy,21(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85075420960&origin=resultslist,10.3390/e21111030,Article,Gold|Green,2-s2.0-85075420960,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60023193,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco,9433759900,24278952000,9433759900,-,Mexico,1.0,1710| 2208| 2610| 3100| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| General Physics and Astronomy| Physics and Astronomy (miscellaneous),2| 4,Engineering & Technology| Natural Sciences,212| 439| 249| 221,Computer Science & Information Systems| Physics & Astronomy| Engineering - Petroleum| Engineering - Electrical & Electronic,37| 36| 38,Physical Sciences| Engineering| Computer Science,51| 49,Physical Sciences| Mathematical Sciences,-,-,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Comparative performance analysis of a Brownian Carnot cycle from the perspective of a stochastic model against the Linear Irreversible Thermodynamics theory,"Chimal-Eguia, J.C.| Paez-Hernández, R.T.| Pacheco-Paez, J.C.",3.0,9433759900| 6508328945| 56483262600,2021.0,2021-05-15,Physica A: Statistical Mechanics and its Applications,570,-,-,125743,ISSN-03784371,29115.0,Journal,Elsevier B.V.,English,1.16,24,7.1,5,0.891,19,1.96,30.0,4.0,0.48,8.38,55.0,49.0,0.0,0.0,"Chimal-Eguia, J.C., Paez-Hernández, R.T., Pacheco-Paez, J.C. (2021).Comparative performance analysis of a Brownian Carnot cycle from the perspective of a stochastic model against the Linear Irreversible Thermodynamics theory. Physica A: Statistical Mechanics and its Applications,570",https://www.scopus.com/record/display.url?eid=2-s2.0-85100742490&origin=resultslist,10.1016/j.physa.2021.125743,Article,,2-s2.0-85100742490,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60014923,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,9433759900,56483262600,9433759900,-,Mexico,1.0,2613| 3104,Statistics and Probability| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,439| 213| 344| 431,Physics & Astronomy| Data Science| Statistics & Operational Research| Mathematics,37,Physical Sciences,49,Mathematical Sciences,4902| 4901,Mathematical physics| Applied mathematics,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Comparative performance analysis of a simplified Curzon-Ahlborn engine,"Páez-Hernández, R.T.| Chimal-Eguía, J.C.| Ladino-Luna, D.| Velázquez-Arcos, J.M.",4.0,6508328945| 9433759900| 6506447422| 24278952000,2018.0,2018-08-25,Entropy,20,9,-,637,ISSN-10994300,13715.0,Journal,MDPI AG,English,1.21,21,3.6,29,0.524,41,0.3,12.0,3.0,0.22,9.21,63.0,63.0,0.0,0.0,"Páez-Hernández, R.T., Chimal-Eguía, J.C., Ladino-Luna, D. and 1 more (...) (2018).Comparative performance analysis of a simplified Curzon-Ahlborn engine. Entropy,20(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85053712506&origin=resultslist,10.3390/e20090637,Article,Gold|Green,2-s2.0-85053712506,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional,6508328945,24278952000,6508328945,-,Mexico,1.0,1710| 2208| 2610| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| Physics and Astronomy (miscellaneous),2| 4,Engineering & Technology| Natural Sciences,221| 249| 439| 212,Engineering - Electrical & Electronic| Engineering - Petroleum| Physics & Astronomy| Computer Science & Information Systems,36| 37| 38,Engineering| Physical Sciences| Computer Science,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Improving convergence in therapy scheduling optimization: A simulation study,"Chimal-Eguia, J.C.| Rangel-Reyes, J.C.| Paez-Hernandez, R.T.",3.0,9433759900| 57195606211| 6508328945,2020.0,2020-12-01,Mathematics,8,12,1-17,2114,ISSN-22277390,21100830702.0,Journal,MDPI AG,English,1.26,20,2.2,20,0.495,42,0.79,13.0,3.0,0.23,4.32,62.0,63.0,0.0,0.0,"Chimal-Eguia, J.C., Rangel-Reyes, J.C., Paez-Hernandez, R.T. (2020).Improving convergence in therapy scheduling optimization: A simulation study. Mathematics,8(12) 1-17",https://www.scopus.com/record/display.url?eid=2-s2.0-85097260097&origin=resultslist,10.3390/math8122114,Article,Gold|Green,2-s2.0-85097260097,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60023193,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco,9433759900,6508328945,9433759900,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,-,-,-,Mathematical Models in Disease Dynamics and Control,751,53.041,Mathematical Models in Cancer Treatment Dynamics,9598,92.904,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Modeling dendritic cell pulsed immunotherapy for mice with melanoma-protocols for success and recurrence,"Chimal-Eguia, J.C.| Castillo-Montiel, E.| Rangel-Reyes, J.C.| Paez-Hernández, R.T.",4.0,9433759900| 56685602100| 57195606211| 6508328945,2021.0,2021-04-01,Applied Sciences (Switzerland),11,7,-,3199,ISSN-20763417,21100829268.0,Journal,MDPI AG,English,1.02,31,3.7,27,0.507,31,0.51,14.0,2.0,0.07,13.59,66.0,77.0,0.0,0.0,"Chimal-Eguia, J.C., Castillo-Montiel, E., Rangel-Reyes, J.C. and 1 more (...) (2021).Modeling dendritic cell pulsed immunotherapy for mice with melanoma-protocols for success and recurrence. Applied Sciences (Switzerland),11(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85104064124&origin=resultslist,10.3390/app11073199,Article,Gold|Green,2-s2.0-85104064124,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60014923,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,9433759900,6508328945,9433759900,-,Mexico,1.0,1507| 1508| 1706| 2200| 2500| 3105,Fluid Flow and Transfer Processes| Process Chemistry and Technology| Computer Science Applications| General Engineering| General Materials Science| Instrumentation,2| 4,Engineering & Technology| Natural Sciences,212| 433| 249| 439| 213| 219,Computer Science & Information Systems| Materials Science| Engineering - Petroleum| Physics & Astronomy| Data Science| Engineering - Chemical,37| 36| 38,Physical Sciences| Engineering| Computer Science,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3,Mathematical Models in Disease Dynamics and Control,751,53.041,Mathematical Models in Cancer Treatment Dynamics,9598,92.904,Very Good,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Dynamic and Thermodynamic Properties of a CA Engine with Non-Instantaneous Adiabats,"Paéz-Hernández, R.T.| Sánchez-Salas, N.| Chimal-Eguía, J.C.| Ladino-Luna, D.",4.0,6508328945| 6602477372| 9433759900| 6506447422,2017.0,2017-11-01,Entropy,19,11,-,632,ISSN-10994300,13715.0,Journal,MDPI,English,1.22,19,3.4,29,0.592,37,0.0,6.0,1.0,0.12,8.51,73.0,68.0,0.0,0.0,"Paéz-Hernández, R.T., Sánchez-Salas, N., Chimal-Eguía, J.C. and 1 more (...) (2017).Dynamic and Thermodynamic Properties of a CA Engine with Non-Instantaneous Adiabats. Entropy,19(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85042631202&origin=resultslist,10.3390/e19110632,Article,Gold|Green,2-s2.0-85042631202,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60014923| 60019176,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,6508328945,6506447422,6602477372,-,Mexico,1.0,1710| 2208| 2610| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| Physics and Astronomy (miscellaneous),2| 4,Engineering & Technology| Natural Sciences,439| 212| 221| 249,Physics & Astronomy| Computer Science & Information Systems| Engineering - Electrical & Electronic| Engineering - Petroleum,36| 37| 38,Engineering| Physical Sciences| Computer Science,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
"Páez-Hernández, Ricardo Teodoro",6508328945,Linear Irreversible Thermodynamics: A Glance at Thermoelectricity and the Biological Scaling Laws,"Chimal-Eguia, J.C.| Páez-Hernández, R.T.| Pacheco-Paez, J.C.| Ladino-Luna, D.",4.0,9433759900| 6508328945| 56483262600| 6506447422,2023.0,2023-12-01,Entropy,25,12,-,1575,ISSN-10994300,13715.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.89,34,4.9,10,0.541,34,1.48,22.0,1.0,0.1,9.57,65.0,73.0,0.0,0.0,"Chimal-Eguia, J.C., Páez-Hernández, R.T., Pacheco-Paez, J.C. and 1 more (...) (2023).Linear Irreversible Thermodynamics: A Glance at Thermoelectricity and the Biological Scaling Laws. Entropy,25(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85180705979&origin=resultslist,10.3390/e25121575,Article,Gold|Green,2-s2.0-85180705979,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60014923| 60023193,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,9433759900,6506447422,9433759900| 6508328945,-,Mexico,1.0,1710| 2208| 2610| 3100| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| General Physics and Astronomy| Physics and Astronomy (miscellaneous),2| 4,Engineering & Technology| Natural Sciences,221| 439| 249| 212,Engineering - Electrical & Electronic| Physics & Astronomy| Engineering - Petroleum| Computer Science & Information Systems,38| 36| 37,Computer Science| Engineering| Physical Sciences,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Energy Systems and Refrigeration,367,93.133,Optimization of Heat Engine Performance and Efficiency,3762,90.231,Definitive,Nacional,2.0
