Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Reyes, Eduardo",58636630500,Soy beverages and women’s health: evidence review and experts opinion,"Bailón-Uriza, R.| Ayala-Méndez, J.A.| Celis-González, C.| Chávez-Brambila, J.| Hernández-Marín, I.| Maldonado-Alvarado, J.D.| Montoya-Cossío, J.| Molina-Segui, F.| May-Hau, A.| Riobó-Serván, P.| Neri-Ruz, E.| Peralta-Sánchez, A.| Reyes, E.| Rosado-López, R.| Rita-Escamilla, M.T.S.| Tena-Alavez, G.| Laviada-Molina, H.",17.0,6602945600| 8262867000| 6505995292| 58645343900| 6602571116| 57214941341| 57214941127| 56447140400| 58636737000| 6701782806| 6602763379| 57214941051| 58636630500| 58636525300| 58644587900| 23475819300| 6506147480,2023.0,2023-09-01,Nutricion Hospitalaria,40,5,1056-1067,-,ISSN-02121611,14786.0,Journal,ARAN Ediciones S.L,Spanish,0.43,68,1.9,54,0.277,69,3.25,65.0,3.0,0.39,7.79,49.0,55.0,0.0,0.0,"Bailón-Uriza, R., Ayala-Méndez, J.A., Celis-González, C. and 14 more (...) (2023).Soy beverages and women’s health: evidence review and experts opinion. Nutricion Hospitalaria,40(5) 1056-1067",https://www.scopus.com/record/display.url?eid=2-s2.0-85172205294&origin=resultslist,10.20960/nh.04372,Article,Gold,2-s2.0-85172205294,37154022,Hospital Juárez de México| Fundación Clínica Médica Sur| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,715277| 717814| 505017| 505006,Medical| Academic| Government,4.0,60032216| 101151287| 60008467| 60013375| 130329551| 101650403| 123297930| 60019290| 124057877| 60010210| 128341468| 60027127,Fundacion Clinica Medica Sur| Consejo Mexicano de Ginecología y Obstetricia| Instituto Mexicano del Seguro Social| Hospital Juárez de México| Ejercicio profesional privado| Henri Dunant Hospital| Universidad Marista de Mérida| Hospital Universitario Fundación Jiménez Díaz| Colegio Mexicano de Especialistas en Ginecología y Obstetricia| Universidad Autónoma Metropolitana Unidad Xochimilco| Centro Médico de las Américas| Hospital Angeles del Pedregal,6602945600,6506147480,6506147480,-,Spain| Mexico,2.0,2701| 2916,Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,534| 532,Nursing| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3213| 3210,Clinical sciences| Paediatrics| Nutrition and dietetics,SDG 3,Isoflavones and Their Impact on Health,1219,32.374,Isoflavones and Their Impact on Cancer Risk,585,95.872,Definitive,Internacional,4.0
