Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cervantes Arista, Ignacio",57222655258,Co-processing of hydrodeoxygenation and hydrodesulfurization of phenol and dibenzothiophene with NiMo/Al2O3-ZrO2and NiMo/TiO2-ZrO2catalysts,"Tavizón Pozos, J.A.| Esquivel, G.C.| Cervantes Arista, I.| De Los Reyes Heredia, J.A.| Suárez Toriello, V.A.",5.0,57133116200| 55773546500| 57222655258| 6701672264| 57194440115,2022.0,2022-01-01,International Journal of Chemical Reactor Engineering,20,1,47-60,-,ISSN-15426580,130033.0,Journal,De Gruyter Open Ltd,English,0.53,62,2.8,57,0.343,53,1.48,54.0,8.0,0.48,14.74,36.0,50.0,0.0,0.0,"Tavizón Pozos, J.A., Esquivel, G.C., Cervantes Arista, I. and 2 more (...) (2022).Co-processing of hydrodeoxygenation and hydrodesulfurization of phenol and dibenzothiophene with NiMo/Al2O3-ZrO2and NiMo/TiO2-ZrO2catalysts. International Journal of Chemical Reactor Engineering,20(1) 47-60",https://www.scopus.com/record/display.url?eid=2-s2.0-85103673582&origin=resultslist,10.1515/ijcre-2020-0148,Article,,2-s2.0-85103673582,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Nacional Autónoma de México| Centro de Innovación Aplicada en Tecnologias Competitivas,505017| 505050| 505023| 720147,Academic,4.0,60027135| 60023193| 60032442| 60028381| 60095236,Universidad Autónoma del Estado de Hidalgo| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Innovación Aplicada en Tecnologías Competitivas,57133116200,57194440115,55773546500,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,-,Catalytic Innovations in Hydrogenation and Desulfurization,1180,44.016,Catalyst Innovations in Hydrodesulfurization Applications,394,94.547,Very Good,Nacional,4.0
