Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Casillas-Pétriz, Gilberto",57191835965,"Activation and IL-1β secretion of human peripheral phagocytes infected with Actinomadura madurae, Nocardia asteroides and Candida albicans","Palma-Ramos, A.| Casillas-Pétriz, G.| Castrillón-Rivera, L.E.| Castañeda-Sánchez, J.I.| Arenas-Guzmán, R.| Drago-Serrano, M.E.| Sainz-Espuñes, T.",7.0,57192912485| 57191835965| 6505762733| 26657168500| 7004985574| 56013677200| 26666383400,2016.0,2016-10-01,Asian Pacific Journal of Tropical Medicine,9,10,962-967,-,ISSN-19957645,19700169713.0,Journal,Elsevier (Singapore) Pte Ltd,English,0.88,35,3.1,9,0.352,57,1.13,28.0,1.0,0.16,6.32,73.0,64.0,0.0,0.0,"Palma-Ramos, A., Casillas-Pétriz, G., Castrillón-Rivera, L.E. and 4 more (...) (2016).Activation and IL-1β secretion of human peripheral phagocytes infected with Actinomadura madurae, Nocardia asteroides and Candida albicans. Asian Pacific Journal of Tropical Medicine,9(10) 962-967",https://www.scopus.com/record/display.url?eid=2-s2.0-84994176559&origin=resultslist,10.1016/j.apjtm.2016.07.026,Article,Gold,2-s2.0-84994176559,-,"Universidad Autónoma Metropolitana| Hospital General ""Dr. Manuel Gea González""",505017| 715276,Medical| Academic,2.0,60010210| 60003352,"Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General ""Dr. Manuel Gea González""",57192912485,26666383400,26666383400,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3202| 4208,"Clinical sciences| Traditional, complementary and integrative medicine",-,Microbial Diversity and Gene Analysis in Pathogens,40,89.993,Mycetoma: Insights into Diagnosis and Treatment,16455,76.137,Very Good,Nacional,2.0
