Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Godínez, Alejandro Vega",6507646385,"“El Club Los Reyes”, genesis, evolution and challenges of a transnational social actor","Godínez, A.V.| Zepeda, C.A.G.",2.0,6507646385| 57202234714,2018.0,2018-01-01,Gestion y Politica Publica,26,2,527-576,-,ISSN-14051079,22826.0,Journal,Centro de Investigacion y Docencia Economicas A.C.,Spanish,0.5,65,0.3,91,0.123,81,0.54,15.0,0.0,0.0,6.14,82.0,74.0,0.0,0.0,"Godínez, A.V., Zepeda, C.A.G. (2018).“El Club Los Reyes”, genesis, evolution and challenges of a transnational social actor. Gestion y Politica Publica,26(2) 527-576",https://www.scopus.com/record/display.url?eid=2-s2.0-85047564058&origin=resultslist,-,Article,,2-s2.0-85047564058,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,6507646385,57202234714,-,-,Mexico,1.0,3321,Public Administration,3,Social Sciences & Management,340| 348,Politics & International Studies| Social Policy & Administration,40,Social Sciences,38| 44| 35,"Economics| Human Society| Commerce, Management, Tourism And Services",3801| 3507| 4407,"Applied economics| Strategy, management and organisational behaviour| Policy and administration",SDG 10,Migration Dynamics and Socioeconomic Impacts,32,83.519,Cultural Identity and Political Engagement of Indigenous Migrants,44938,60.375,Very Good,UAM,1.0
