Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Aguilera-Perdomo, Jacobo David",57223188850,"Synthesis, antiprotozoal activity, and cheminformatic analysis of 2-phenyl-2h-indazole derivatives","Rodríguez-Villar, K.| Yépez-Mulia, L.| Cortés-Gines, M.| Aguilera-Perdomo, J.D.| Quintana-Salazar, E.A.| Del Angel, K.S.O.| Cortés-Benítez, F.| Palacios-Espinosa, J.F.| Soria-Arteche, O.| Pérez-Villanueva, J.",10.0,57196943640| 56013686100| 57196955818| 57223188850| 57222316938| 57223818236| 57190116225| 57196951727| 25928834400| 24391165500,2021.0,2021-01-01,Molecules,26,8,-,2145,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.22,22,5.9,17,0.705,23,0.77,21.0,26.0,1.56,12.17,15.0,18.0,0.0,0.0,"Rodríguez-Villar, K., Yépez-Mulia, L., Cortés-Gines, M. and 7 more (...) (2021).Synthesis, antiprotozoal activity, and cheminformatic analysis of 2-phenyl-2h-indazole derivatives. Molecules,26(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85105130720&origin=resultslist,10.3390/molecules26082145,Article,Gold|Green,2-s2.0-85105130720,33917871,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Government| Academic,2.0,60014923| 60008467| 60022848| 60010210,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Universidad Autónoma Metropolitana Unidad Xochimilco,57196943640,24391165500,24391165500,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,537| 409| 532| 249,Pharmacy & Pharmacology| Chemistry| Medicine| Engineering - Petroleum,34| 32| 37,Medical and Health| Life Sciences| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,-,Catalytic Innovations in Organic Synthesis and Activation,450,92.152,Indazole Derivatives in Anticancer and Antimicrobial Applications,23661,79.038,Defensible,Nacional,2.0
