Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Zambrano, J. G.",57195601275,"TNF as marker of oral candidiasis, HSV infection, and mucositis onset during chemotherapy in leukemia patients","Ramírez-Amador, V.| Zambrano, J.G.| Anaya-Saavedra, G.| Zentella-Dehesa, A.| Irigoyen-Camacho, E.| Meráz-Cruz, N.| Ponce de León-Rosales, S.",7.0,6701795939| 57195601275| 22133430200| 55587548900| 55787638000| 6507283426| 56993308100,2017.0,2017-10-01,Oral Diseases,23,7,941-948,-,ISSN-1354523X,22815.0,Journal,Blackwell Publishing Ltd,English,1,29,4.2,9,0.798,18,0.81,21.0,14.0,0.71,5.62,35.0,38.0,0.0,0.0,"Ramírez-Amador, V., Zambrano, J.G., Anaya-Saavedra, G. and 4 more (...) (2017).TNF as marker of oral candidiasis, HSV infection, and mucositis onset during chemotherapy in leukemia patients. Oral Diseases,23(7) 941-948",https://www.scopus.com/record/display.url?eid=2-s2.0-85019476444&origin=resultslist,10.1111/odi.12677,Article,,2-s2.0-85019476444,28403570,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 707723| 505023| 505009,Academic| Government,4.0,60010210| 60032442| 60009149| 60095231| 60022869,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Instituto Nacional de la Nutrición Salvador Zubiran| Instituto Nacional de Medicina Genómica| Universidad Nacional Autónoma de México, Facultad de Medicina",6701795939,56993308100,22133430200,-,Mexico,1.0,2733| 3500,Otorhinolaryngology| General Dentistry,5,Life Sciences & Medicine,532| 514,Medicine| Dentistry,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,SDG 3,Impact of HPV on Squamous Cell Carcinoma Outcomes,213,68.672,Management Strategies for Oral Mucositis in Cancer Care,3091,95.045,Definitive,Nacional,4.0
