Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Tetelboin, Carolina",57219009987,Training of human resources for universal health: strategic actions from academic institutions,"Artaza, O.| Santacruz, J.| Girard, J.| Alvarez, D.| Barría, S.| Tetelboin, C.| Tomasina, F.| Medina, A.",8.0,58717040400| 55547152800| 7403150580| 57194243621| 57219016602| 57219009987| 57196459945| 57898548000,2020.0,2020-01-01,Revista Panamericana de Salud Publica/Pan American Journal of Public Health,44,1,-,e83,ISSN-10204989,22604.0,Journal,Pan American Health Organization,Spanish,1,32,2,57,0.445,56,1.76,54.0,18.0,0.55,10.92,26.0,44.0,0.0,1.0,"Artaza, O., Santacruz, J., Girard, J. and 5 more (...) (2020).Training of human resources for universal health: strategic actions from academic institutions. Revista Panamericana de Salud Publica/Pan American Journal of Public Health,44(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85091007386&origin=resultslist,10.26633/RPSP.2020.83,Article,Gold|Green,2-s2.0-85091007386,-,Universidad de las Américas - Chile| Universidad Autónoma Metropolitana| Universidad de la República| Universidad de Chile| Universidad Nacional Autónoma de México| Université Laval| Universidad Nacional Arturo Jauretche,706192| 505017| 606001| 603004| 505023| 501034| 716224,Academic,7.0,60105362| 60032442| 60032619| 60112843| 60012464| 60014923| 60071612,Universidad de Las Américas Chile| Universidad Nacional Autónoma de México| Université Laval| Universidad Nacional Arturo Jauretche| Universidad de Chile| Universidad Autónoma Metropolitana| Universidad de la Republica,58717040400,57898548000,58717040400,-,Chile| Mexico| Uruguay| Argentina| Canada,5.0,2739,"Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32| 44,Health Sciences| Biomedical And Clinical Sciences| Human Society,4206| 4407| 3202,Public health| Policy and administration| Clinical sciences,SDG 3| SDG 4| SDG 10,Health Care Dynamics in Brazilian Communities,1024,13.146,Empowering Social Participation in Health Councils,33096,41.296,Defensible,Internacional,2.0
