Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez, Iván",55883043100,Coset spaces and cardinal invariants,"Fernández, M.| Sánchez, I.| Tkachenko, M.",3.0,57199901510| 55883043100| 35587763900,2019.0,2019-12-01,Acta Mathematica Hungarica,159,2,486-502,-,ISSN-02365294,24529.0,Journal,Springer Netherlands,English,0.84,41,1,51,0.489,42,0.93,11.0,21.0,1.44,4.17,24.0,20.0,0.0,0.0,"Fernández, M., Sánchez, I., Tkachenko, M. (2019).Coset spaces and cardinal invariants. Acta Mathematica Hungarica,159(2) 486-502",https://www.scopus.com/record/display.url?eid=2-s2.0-85068118425&origin=resultslist,10.1007/s10474-019-00959-w,Article,,2-s2.0-85068118425,-,Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,505017| 708454,Academic,2.0,60094425| 60028381,Universidad Autónoma de la Ciudad de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57199901510,35587763900,55883043100,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4904,Pure mathematics,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,Nacional,2.0
"Sánchez, Iván",55883043100,Products of bounded subsets of paratopological groups,"Sánchez, I.| Tkachenko, M.G.",2.0,55883043100| 35587763900,2015.0,2015-08-01,Topology and its Applications,190,-,42-58,-,ISSN-01668641,27416.0,Journal,Elsevier,English,1.09,24,1.2,45,0.595,55,0.58,8.0,19.0,2.32,3.01,29.0,11.0,0.0,0.0,"Sánchez, I., Tkachenko, M.G. (2015).Products of bounded subsets of paratopological groups. Topology and its Applications,19042-58",https://www.scopus.com/record/display.url?eid=2-s2.0-84928719791&origin=resultslist,10.1016/j.topol.2015.03.017,Article,,2-s2.0-84928719791,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,55883043100,35587763900,55883043100,-,Mexico,1.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 38,Mathematical Sciences| Economics,3803| 4904| 4901,Economic theory| Pure mathematics| Applied mathematics,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,UAM,1.0
"Sánchez, Iván",55883043100,Some questions about Zadeh's extension on metric spaces,"Jardón, D.| Sánchez, I.| Sanchis, M.",3.0,55195139000| 55883043100| 7004896316,2020.0,2020-01-15,Fuzzy Sets and Systems,379,-,115-124,-,ISSN-01650114,26529.0,Journal,Elsevier B.V.,English,1.89,8,7,5,0.902,9,0.73,22.0,19.0,1.05,9.51,25.0,26.0,0.0,0.0,"Jardón, D., Sánchez, I., Sanchis, M. (2020).Some questions about Zadeh's extension on metric spaces. Fuzzy Sets and Systems,379115-124",https://www.scopus.com/record/display.url?eid=2-s2.0-85055966321&origin=resultslist,10.1016/j.fss.2018.10.019,Article,,2-s2.0-85055966321,-,Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Jaume I University,505017| 708454| 312050,Academic,3.0,60094425| 60014923| 60002676,Universidad Autónoma de la Ciudad de México| Universidad Autónoma Metropolitana| Universidad Jaume I,55195139000,7004896316,55883043100,-,Mexico| Spain,2.0,1702| 2609,Artificial Intelligence| Logic,4| 2,Natural Sciences| Engineering & Technology,213| 212| 431,Data Science| Computer Science & Information Systems| Mathematics,37| 38,Physical Sciences| Computer Science,46| 49,Information And Computing Sciences| Mathematical Sciences,4903| 4602| 4904,Numerical and computational mathematics| Artificial intelligence| Pure mathematics,-,Fuzzy Logic Applications in Decision-Making Models,162,89.012,Fuzzy Differential Equations and Their Applications,4865,93.163,Definitive,Internacional,2.0
"Sánchez, Iván",55883043100,Completely ω-balanced topological groups,"Juárez-Anguiano, H.| Sánchez, I.",2.0,42461599900| 55883043100,2016.0,2016-05-15,Topology and its Applications,204,-,198-203,-,ISSN-01668641,27416.0,Journal,Elsevier,English,0.98,30,0.8,71,0.49,65,1.2,13.0,13.0,1.51,3.31,36.0,19.0,0.0,0.0,"Juárez-Anguiano, H., Sánchez, I. (2016).Completely ω-balanced topological groups. Topology and its Applications,204198-203",https://www.scopus.com/record/display.url?eid=2-s2.0-84961147860&origin=resultslist,10.1016/j.topol.2016.03.008,Article,,2-s2.0-84961147860,-,Universidad Autónoma Metropolitana| Jaume I University,505017| 312050,Academic,2.0,60028381| 60002676,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Jaume I,42461599900,55883043100,55883043100,-,Spain| Mexico,2.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 38,Mathematical Sciences| Economics,3803| 4904| 4901,Economic theory| Pure mathematics| Applied mathematics,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,Internacional,1.0
"Sánchez, Iván",55883043100,Condensations of paratopological groups,"Sánchez, I.",1.0,55883043100,2015.0,2015-02-01,Topology and its Applications,180,-,124-131,-,ISSN-01668641,27416.0,Journal,Elsevier,English,1.09,24,1.2,45,0.595,55,0.97,10.0,8.0,1.0,3.01,46.0,29.0,0.0,0.0,"Sánchez, I. (2015).Condensations of paratopological groups. Topology and its Applications,180124-131",https://www.scopus.com/record/display.url?eid=2-s2.0-84912569499&origin=resultslist,10.1016/j.topol.2014.11.009,Article,,2-s2.0-84912569499,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,55883043100,55883043100,Mexico,1.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,38| 49,Economics| Mathematical Sciences,4901| 4904| 3803,Applied mathematics| Pure mathematics| Economic theory,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,Personal,1.0
"Sánchez, Iván",55883043100,On strongly ω-balanced topological groups,"Juárez-Anguiano, H.| Sánchez, I.",2.0,42461599900| 55883043100,2017.0,2017-04-15,Topology and its Applications,221,-,370-378,-,ISSN-01668641,27416.0,Journal,Elsevier B.V.,English,1.16,22,0.9,70,0.609,45,0.41,8.0,8.0,1.32,3.8,46.0,22.0,0.0,0.0,"Juárez-Anguiano, H., Sánchez, I. (2017).On strongly ω-balanced topological groups. Topology and its Applications,221370-378",https://www.scopus.com/record/display.url?eid=2-s2.0-85013860480&origin=resultslist,10.1016/j.topol.2017.02.029,Article,,2-s2.0-85013860480,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,42461599900,55883043100,55883043100,-,Mexico,1.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,38| 49,Economics| Mathematical Sciences,4901| 4904| 3803,Applied mathematics| Pure mathematics| Economic theory,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,UAM,1.0
"Sánchez, Iván",55883043100,C-compact and r-pseudocompact subsets of paratopological groups,"Sánchez, I.| Tkachenko, M.G.",2.0,55883043100| 35587763900,2016.0,2016-04-15,Topology and its Applications,203,-,125-140,-,ISSN-01668641,27416.0,Journal,Elsevier,English,0.98,30,0.8,71,0.49,65,0.34,8.0,8.0,1.21,3.31,46.0,24.0,0.0,0.0,"Sánchez, I., Tkachenko, M.G. (2016).C-compact and r-pseudocompact subsets of paratopological groups. Topology and its Applications,203125-140",https://www.scopus.com/record/display.url?eid=2-s2.0-84953774836&origin=resultslist,10.1016/j.topol.2015.12.081,Article,,2-s2.0-84953774836,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,55883043100,35587763900,55883043100,-,Mexico,1.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 38,Mathematical Sciences| Economics,4901| 3803| 4904,Applied mathematics| Economic theory| Pure mathematics,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,UAM,1.0
"Sánchez, Iván",55883043100,Hattori topologies on almost topological groups,"Calderón-Villalobos, A.| Sánchez, I.",2.0,58066357500| 55883043100,2023.0,2023-03-01,Topology and its Applications,326,-,-,108411,ISSN-01668641,27416.0,Journal,Elsevier B.V.,English,0.99,28,1.2,56,0.432,55,0.8,8.0,8.0,1.68,4.18,28.0,16.0,0.0,0.0,"Calderón-Villalobos, A., Sánchez, I. (2023).Hattori topologies on almost topological groups. Topology and its Applications,326",https://www.scopus.com/record/display.url?eid=2-s2.0-85146337243&origin=resultslist,10.1016/j.topol.2023.108411,Article,,2-s2.0-85146337243,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,58066357500,55883043100,55883043100,-,Mexico,1.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,38| 49,Economics| Mathematical Sciences,4904| 3803| 4901,Pure mathematics| Economic theory| Applied mathematics,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,UAM,1.0
"Sánchez, Iván",55883043100,Transitivity in fuzzy hyperspaces,"Jardón, D.| Sánchez, I.| Sanchis, M.",3.0,55195139000| 55883043100| 7004896316,2020.0,2020-11-01,Mathematics,8,11,1-9,1862,ISSN-22277390,21100830702.0,Journal,MDPI AG,English,1.26,20,2.2,20,0.495,42,1.23,15.0,7.0,0.92,4.32,47.0,30.0,0.0,0.0,"Jardón, D., Sánchez, I., Sanchis, M. (2020).Transitivity in fuzzy hyperspaces. Mathematics,8(11) 1-9",https://www.scopus.com/record/display.url?eid=2-s2.0-85094160287&origin=resultslist,10.3390/math8111862,Article,Gold|Green,2-s2.0-85094160287,-,Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Jaume I University,505017| 708454| 312050,Academic,3.0,60094425| 60028381| 60002676,Universidad Autónoma de la Ciudad de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Jaume I,55195139000,7004896316,55883043100,-,Spain| Mexico,2.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,-,-,-,Fuzzy Logic Applications in Decision-Making Models,162,89.012,Fuzzy Differential Equations and Their Applications,4865,93.163,Very Good,Internacional,2.0
"Sánchez, Iván",55883043100,Complete ω-balancedness in semitopological groups,"Juárez-Anguiano, H.| Sánchez, I.",2.0,42461599900| 55883043100,2018.0,2018-11-01,Topology and its Applications,249,-,1-8,-,ISSN-01668641,27416.0,Journal,Elsevier B.V.,English,0.89,37,0.9,69,0.574,47,0.7,9.0,7.0,0.48,4.21,49.0,48.0,0.0,0.0,"Juárez-Anguiano, H., Sánchez, I. (2018).Complete ω-balancedness in semitopological groups. Topology and its Applications,2491-8",https://www.scopus.com/record/display.url?eid=2-s2.0-85053114915&origin=resultslist,10.1016/j.topol.2018.09.005,Article,,2-s2.0-85053114915,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,42461599900,55883043100,55883043100,-,Mexico,1.0,2608,Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 38,Mathematical Sciences| Economics,4904| 3803| 4901,Pure mathematics| Economic theory| Applied mathematics,-,Computability and Topological Group Dynamics,1031,5.886,Properties and Structures of Paratopological Groups,6445,60.299,Definitive,UAM,1.0
