Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Meza, Ana Paola Rojas",57203936533,Spatial organization of five-fold morphology as a source of geometrical constraint in biology,"López-Sauceda, J.| López-Ortega, J.| Sánchez, G.A.L.| Gutiérrez, J.S.| Meza, A.P.R.| Aragón, J.L.",6.0,22985656000| 57203943369| 35186102900| 56523052900| 57203936533| 7007015282,2018.0,2018-09-14,Entropy,20,9,-,705,ISSN-10994300,13715.0,Journal,MDPI AG,English,1.21,21,3.6,29,0.524,41,1.11,21.0,1.0,0.0,9.78,74.0,74.0,0.0,0.0,"López-Sauceda, J., López-Ortega, J., Sánchez, G.A.L. and 3 more (...) (2018).Spatial organization of five-fold morphology as a source of geometrical constraint in biology. Entropy,20(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85053713444&origin=resultslist,10.3390/e20090705,Article,Gold|Green,2-s2.0-85053713444,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,704696| 505017| 505023,Academic| Government,3.0,60027998| 60112837| 60032442| 60172283,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana-Lerma| Universidad Nacional Autónoma de México| UNAM campus Juriquilla",22985656000,7007015282,22985656000,-,Mexico,1.0,1710| 2208| 2610| 3100| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| General Physics and Astronomy| Physics and Astronomy (miscellaneous),4| 2,Natural Sciences| Engineering & Technology,212| 439| 249| 221,Computer Science & Information Systems| Physics & Astronomy| Engineering - Petroleum| Engineering - Electrical & Electronic,38| 36| 37,Computer Science| Engineering| Physical Sciences,51| 49,Physical Sciences| Mathematical Sciences,-,-,-,Invariants and Structures in Algebraic Geometry,990,9.941,Symmetry and Structure in Regular Polytopes,28204,35.719,Defensible,Nacional,3.0
