Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Macías-Jiménez, Ana Perla",57202017033,"Synthesis and cytotoxic activity of combretastatin a-4 and 2,3-diphenyl-2h-indazole hybrids","Pérez-Villanueva, J.| Matadamas-Martínez, F.| Yépez-Mulia, L.| Pérez-Koldenkova, V.| Leyte-Lugo, M.| Rodríguez-Villar, K.| Cortés-Benítez, F.| Macías-Jiménez, A.P.| González-Sánchez, I.| Romero-Velásquez, A.| Palacios-Espinosa, J.F.| Soria-Arteche, O.",12.0,24391165500| 55599940900| 56013686100| 55391740100| 37090979200| 57196943640| 57190116225| 57202017033| 23485128100| 57237657200| 57196951727| 25928834400,2021.0,2021-08-01,Pharmaceuticals,14,8,-,815,ISSN-14248247,17700156714.0,Journal,MDPI,English,1.22,22,4,44,0.851,16,0.98,22.0,11.0,0.69,11.62,34.0,39.0,0.0,0.0,"Pérez-Villanueva, J., Matadamas-Martínez, F., Yépez-Mulia, L. and 9 more (...) (2021).Synthesis and cytotoxic activity of combretastatin a-4 and 2,3-diphenyl-2h-indazole hybrids. Pharmaceuticals,14(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85113736996&origin=resultslist,10.3390/ph14080815,Article,Gold|Green,2-s2.0-85113736996,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,704696| 505017| 505006| 505023,Government| Academic,4.0,60010210| 60008467| 60022848| 60027998| 60014923| 60032442,"Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Mexicano del Seguro Social| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México",24391165500,25928834400,24391165500| 56013686100,-,Mexico,1.0,1313| 3002| 3003,Molecular Medicine| Drug Discovery| Pharmaceutical Science,5,Life Sciences & Medicine,537| 532,Pharmacy & Pharmacology| Medicine,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Tubulin Dynamics and Drug Resistance in Cancer Therapy,1336,14.323,Microtubule Targeting Agents in Cancer Therapy,4742,96.003,Very Good,Nacional,4.0
