Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sandoval-Pérez, Ana Lidia",34772025400,"Biocrusts, inside and outside resource islands of Mimosa luisana (Leguminosae), improve soil carbon and nitrogen dynamics in a tropical semiarid ecosystem","Sandoval Pérez, A.L.| Camargo-Ricalde, S.L.| Montaño, N.M.| García-Oliva, F.| Alarcón, A.| Montaño-Arias, S.A.| Esperón-Rodríguez, M.",7.0,34772025400| 56037654600| 12752129400| 6603809729| 22940248900| 56809408700| 15074029300,2016.0,2016-05-01,European Journal of Soil Biology,74,-,93-103,-,ISSN-11645563,14648.0,Journal,Elsevier Masson SAS,English,1.34,15,4.2,10,0.917,16,1.18,41.0,23.0,0.55,7.33,24.0,44.0,0.0,0.0,"Sandoval Pérez, A.L., Camargo-Ricalde, S.L., Montaño, N.M. and 4 more (...) (2016).Biocrusts, inside and outside resource islands of Mimosa luisana (Leguminosae), improve soil carbon and nitrogen dynamics in a tropical semiarid ecosystem. European Journal of Soil Biology,7493-103",https://www.scopus.com/record/display.url?eid=2-s2.0-84961914072&origin=resultslist,10.1016/j.ejsobi.2016.03.006,Article,,2-s2.0-84961914072,-,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,505017| 505003| 505023,Academic,3.0,60028381| 60006046| 60172563| 60033065| 60174564| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Investigaciones en Ecosistemas y Sustentabilidad| UNAM Campus Morelia| Colegio De Postgraduados Campus Montecillo| Instituto de Ecología, UNAM| Universidad Nacional Autónoma de México",34772025400,15074029300,56037654600,-,Mexico,1.0,1109| 1111| 2404,Insect Science| Soil Science| Microbiology,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,30| 31| 41,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Environmental Sciences",-,-,-,Lichen Diversity and Soil Crust Dynamics,1381,17.92,Biological Soil Crusts and Their Ecological Significance,5362,96.61,Very Good,Nacional,3.0
