Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Santizo Rodall, Claudia A.",28767911200,Principals’ leadership in Mexican upper high schools: The paradoxes between rules and practices,"Santizo Rodall, C.A.| Ortega Salazar, S.B.",2.0,28767911200| 57200817060,2018.0,2018-03-01,Educational Management Administration and Leadership,46,2,301-317,-,ISSN-17411432,6300153120.0,Journal,SAGE Publications Ltd,English,1.8,8,3.8,9,1.372,9,1.46,76.0,2.0,0.24,8.26,68.0,62.0,0.0,4.0,"Santizo Rodall, C.A., Ortega Salazar, S.B. (2018).Principals’ leadership in Mexican upper high schools: The paradoxes between rules and practices. Educational Management Administration and Leadership,46(2) 301-317",https://www.scopus.com/record/display.url?eid=2-s2.0-85042479305&origin=resultslist,10.1177/1741143217717276,Article,,2-s2.0-85042479305,-,Universidad Autónoma Metropolitana| Ternopil Volodymyr Hnatyuk National Pedagogical University,505017| 714513,Academic,2.0,60024080| 60087521,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Ternopil Volodymyr Hnatiuk National Pedagogical University,28767911200,57200817060,28767911200,-,Mexico| Ukraine,2.0,1408| 3304,Strategy and Management| Education,3,Social Sciences & Management,318| 308,Education & Training| Business & Management Studies,41| 35,Education Studies| Business and Economics,39,Education,3904,Specialist studies in education,-,Transformative Approaches in Teacher Professional Development,180,84.434,Distributed Leadership and School Improvement Dynamics,1755,98.72,Very Good,Internacional,1.0
