Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez, Gabriel Alberto Rosas",58762900900,Social algorithm of choice: alternative to neoclassical determinism,"Sánchez, G.A.R.| Gómez, E.X.V.",2.0,58762900900| 58763309000,2024.0,2024-01-01,Revista de Economia Institucional,26,50,105-128,-,ISSN-01245996,5700167217.0,Journal,Universidad Externado de Colombia,Spanish,0.19,87,0.4,89,0.111,97,0.27,9.0,0.0,0.0,3.64,70.0,70.0,0.0,0.0,"Sánchez, G.A.R., Gómez, E.X.V. (2024).Social algorithm of choice: alternative to neoclassical determinism. Revista de Economia Institucional,26(50) 105-128",https://www.scopus.com/record/display.url?eid=2-s2.0-85179696412&origin=resultslist,10.18601/01245996.v26n50.05,Article,Gold|Green,2-s2.0-85179696412,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,58762900900,58763309000,-,-,Mexico,1.0,2000,"General Economics,Econometrics and Finance",3,Social Sciences & Management,317,Economics & Econometrics,35,Business and Economics,35| 38,"Commerce, Management, Tourism And Services| Economics",3801| 3803| 3502,"Applied economics| Economic theory| Banking, finance and investment",-,Innovation Systems and Regional Economic Development,245,67.56,Darwinism and Evolutionary Economics in Institutional Change,13486,68.076,Defensible,UAM,1.0
