Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Buendía, Abraham Said Arellano",57195735059,Antioxidant and anti-inflammatory effects of allicin in the kidney of an experimental model of metabolic syndrome,"Buendia, A.S.A.| Rojas, J.G.J.| García-Arroyo, F.| Trejo, O.E.A.| Sánchez-Muñoz, F.| Argüello-García, R.| Sánchez-Lozada, L.G.| Bojalil, R.| Osorio-Alonso, H.",9.0,57195735059| 58639287500| 55515213300| 58505626500| 56002771800| 6507295653| 57220565097| 6701775532| 56677872200,2023.0,2023-01-01,PeerJ,11,-,-,e16132,ISSN-21678359,21100239256.0,Journal,PeerJ Inc.,English,0.81,40,4.7,22,0.623,22,0.79,13.0,15.0,1.62,9.23,15.0,17.0,0.0,0.0,"Buendia, A.S.A., Rojas, J.G.J., García-Arroyo, F. and 6 more (...) (2023).Antioxidant and anti-inflammatory effects of allicin in the kidney of an experimental model of metabolic syndrome. PeerJ,11",https://www.scopus.com/record/display.url?eid=2-s2.0-85173683600&origin=resultslist,10.7717/peerj.16132,Article,Gold|Green,2-s2.0-85173683600,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,505002| 505017| 505008,Academic| Government,3.0,60014923| 60010748| 60017323,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,57195735059,56677872200,6701775532| 56677872200,-,Mexico,1.0,1100| 1300| 2800,"General Agricultural and Biological Sciences| General Biochemistry,Genetics and Molecular Biology| General Neuroscience",5,Life Sciences & Medicine,507| 502| 532,Biological Sciences| Agriculture & Forestry| Medicine,32| 34,Life Sciences| Medical and Health,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3,Flavonoids and Their Impact on Health,124,91.825,Garlic Compounds in Health and Disease Management,3996,94.893,Definitive,Nacional,3.0
