Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ayala, J. A.",57195478621,"Ultrasonic, ultraviolet, and hybrid catalytic processes for the degradation of rhodamine B dye: Decolorization kinetics","Ayala, J.A.| Castillo, C.O.| Ruiz, R.S.",3.0,57195478621| 23007559200| 6507059297,2017.0,2017-08-01,Revista Mexicana de Ingeniera Quimica,16,2,521-529,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.65,52,1.6,50,0.328,47,1.04,43.0,11.0,0.19,10.49,40.0,64.0,0.0,0.0,"Ayala, J.A., Castillo, C.O., Ruiz, R.S. (2017).Ultrasonic, ultraviolet, and hybrid catalytic processes for the degradation of rhodamine B dye: Decolorization kinetics. Revista Mexicana de Ingeniera Quimica,16(2) 521-529",https://www.scopus.com/record/display.url?eid=2-s2.0-85028359753&origin=resultslist,-,Article,,2-s2.0-85028359753,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57195478621,6507059297,6507059297,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 30| 31,"Engineering| Agricultural, Veterinary And Food Sciences| Biological Sciences",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,-,Pool Boiling and Turbulent Flow Dynamics,427,79.006,Ultrasound Applications in Organic Pollutant Degradation,3851,97.164,Definitive,UAM,1.0
